plateifu,avg_emline_sflux_cen_oiii_5008,avg_emline_sflux_cen_hb_4862,avg_emline_sflux_cen_nii_6585,avg_emline_sflux_cen_ha_6564,avg_emline_sew_peak_ha_6564,log(N/Ha),log(O/Hb),KL log(O/Hb)
8548-12705,7.599159479,4.758515477,18.21527386,18.79705572,1.18733561,-0.013654124,0.203294073,-0.07123188
8548-1902,378.8000412,236.4240494,147.9788017,875.6452637,51.49462986,-0.772128697,0.204718366,0.69890757
8548-3701,14.85429072,6.47441119,16.95961332,10.81797671,0.628068894,0.195269904,0.360651642,-1.030361033
8548-3702,446.6859207,176.2353325,51.68616199,555.1816254,65.1278801,-1.0310608,0.403909282,0.783620725
8548-3703,4.274509112,10.82130591,1.397078156,3.862142007,0.47502165,-0.441607536,-0.403393427,0.520852394
8548-3704,34.03019238,104.7150459,131.893383,372.4966583,19.47515106,-0.450899373,-0.488144683,0.527604066
8548-6101,7.723343909,-3.526506864,4.933057606,4.485105634,0.80526112,0.041343511,0.34046064,-0.233050894
8548-6102,17.73238945,49.15345764,107.6027107,245.0162773,22.66896486,-0.357371725,-0.442786812,0.45272559
8548-6103,47.44790649,56.20304203,47.28643227,186.1014481,36.90363503,-0.595013204,-0.073542768,0.617237148
8548-6104,91.81037521,73.25239563,217.1334648,374.9881821,22.50898504,-0.237290818,0.09806993,0.327554194
8548-9101,2.625222564,7.104853272,2.701648027,3.920915484,0.690750644,-0.161758713,-0.432388985,0.224441493
8548-9102,481.7226181,139.2950401,28.19689798,425.8953629,30.92563486,-1.179101578,0.538861385,0.820101621
8549-12701,1157.497253,269.7219009,887.6405029,810.1112823,52.15295982,0.03969243,0.632603757,-0.227590679
8549-12702,209.1665001,123.1449432,556.0925293,388.059166,29.27328444,0.156249115,0.230075547,-0.754217622
8549-12703,8.397294998,22.49270201,29.59210348,76.92988777,4.661378145,-0.414919262,-0.427902219,0.500671576
8549-12704,19.27513647,48.57570553,89.8970623,259.0264816,15.02331948,-0.459598667,-0.401421656,0.533802845
8549-12705,21.32321644,16.57988882,48.07987022,61.09899616,11.04149342,-0.104070788,0.109271101,0.127413273
8549-1901,145.733242,107.1083584,66.53746605,348.6102219,20.57835388,-0.71927386,0.133735263,0.677081974
8549-1902,202.8083611,207.2209663,187.0859032,816.4394226,52.3516674,-0.639882902,-0.009347839,0.64039247
8549-3701,3.180902123,3.139887691,1.373307884,1.125478685,0.666417599,0.086430639,0.005636192,-0.400325145
8549-3702,21.50129509,31.46005058,35.4859333,96.10922241,6.084029436,-0.432708832,-0.165294797,0.514256085
8549-3703,30.33921194,13.21262407,50.84638786,40.91391945,4.897809744,0.09438902,0.361015217,-0.434020683
8549-3704,34.00774097,25.57821655,110.4240761,72.24810791,4.5600456,0.184237296,0.123707524,-0.944638258
8549-6101,9.290282249,10.62565136,-0.741755903,2.2738506,1.385354519,-0.486500916,-0.058326654,0.552258844
8549-6102,11.21973348,26.69283247,70.99855423,146.4952812,9.613656282,-0.314574131,-0.37641212,0.41250814
8549-6103,34.77196598,53.05490971,41.61545563,181.266674,12.58849883,-0.639063312,-0.183496334,0.639986314
8549-6104,644.0637207,636.5131989,782.9475098,2304.686707,149.5427132,-0.46887925,0.005121423,0.540289188
8549-9101,63.59162426,24.40021658,191.3554573,119.6327667,7.658317924,0.203990706,0.416006237,-1.103152958
8549-9102,19.71014643,83.1962471,133.0886841,330.9888306,16.85376644,-0.395672207,-0.625413885,0.485345288
8550-12701,77.37796974,32.93924427,135.4976349,95.82954788,5.912444234,0.150432275,0.3709037,-0.718828562
8550-12702,49.69037819,30.38869476,223.6806107,118.0330906,6.543507218,0.277624561,0.213560255,-1.98088295
8550-12703,30.92839861,129.1624088,301.6030807,597.4520569,39.14994621,-0.296867287,-0.620778702,0.394555977
8550-12704,37.11472416,14.72608232,77.5050087,47.24904919,6.33178091,0.214936696,0.401459013,-1.201563154
8550-12705,62.3288002,30.8239181,112.6534557,89.79463768,7.349920511,0.098494116,0.305800925,-0.451965919
8550-1901,4.489499092,7.134701093,-2.533914487,2.558836937,0.87295115,-0.004250657,-0.201177895,-0.096239653
8550-1902,12.96099114,-0.302006543,10.83713412,8.941109061,1.341930658,0.083523056,1.632621862,-0.388360649
8550-3701,109.2980709,173.7932968,592.7280426,753.2036591,45.64517879,-0.104056946,-0.201420525,0.127387652
8550-3702,9.555210829,3.399519265,5.602623463,3.606797397,0.555914305,0.191269688,0.448822767,-0.99849538
8550-3703,24.42900944,2.348352075,45.70327091,25.14470077,1.549943775,0.259500811,1.017142649,-1.707873402
8550-3704,415.6407394,92.99005318,752.8644409,366.5086975,23.77980185,0.3126325,0.650281613,-2.686276866
8550-6101,17.59603453,18.0093348,0.508503079,13.62870979,2.188576907,-1.428161157,-0.010082866,0.868636349
8550-6102,10.61029744,32.40838528,63.64024353,174.7667618,10.24064565,-0.438727006,-0.484929834,0.518731296
8550-6103,56.39391232,36.45206165,158.9513168,128.6117954,12.73508716,0.091983329,0.189510129,-0.423685446
8550-6104,32.25226545,27.0543704,77.34036255,91.12221527,4.71642673,-0.071218066,0.076322794,0.062912716
8550-9101,4.997477889,16.24013042,28.01214695,75.91109085,4.803391218,-0.432958836,-0.511838631,0.51444318
8550-9102,43.27300644,103.5308609,231.5615158,458.6694336,25.30989552,-0.296833415,-0.378852756,0.394520841
8551-12701,55.06505108,46.83291626,146.0354118,230.4666252,12.2377429,-0.198149863,0.070324845,0.277031168
8551-12702,15.89153194,34.07698917,81.53238297,158.7753944,9.753702402,-0.289453065,-0.331295451,0.38679039
8551-12703,6.652562141,20.78936148,27.63980389,75.42528725,4.273102283,-0.435982016,-0.494852211,0.516697451
8551-12704,16.40278959,51.50634384,106.1938457,267.6620102,16.04995584,-0.401487386,-0.496943009,0.490047242
8551-12705,123.0417557,430.9346619,714.8409424,1789.935547,100.3907509,-0.398627974,-0.544358908,0.487743087
8551-1901,58.48229218,31.93683386,53.60987091,54.57354546,3.637436211,-0.007737408,0.262732527,-0.086852074
8551-1902,2906.389465,897.9641876,344.1682129,3218.640808,202.2151947,-0.970901757,0.510094794,0.766653997
8551-3701,146.01717,172.186058,200.6062737,807.8696899,47.86828518,-0.604996804,-0.071594057,0.622556452
8551-3702,14.01844478,7.729802132,8.223058701,8.772348285,1.451160222,-0.028082475,0.258531458,-0.034696772
8551-3703,36.86977386,19.63317245,40.89459038,30.16985226,1.922232598,0.132092679,0.273679993,-0.615228718
8551-3704,57.880476,25.56103897,242.4095764,122.8851147,8.015179396,0.295050494,0.354953592,-2.296720326
8551-6101,8.393165827,8.903330445,4.211054862,27.08257341,10.07933784,-0.80829903,-0.025626689,0.712803361
8551-6102,9.473314921,5.423644861,5.36268266,2.904490709,0.353172133,0.266312106,0.242210731,-1.80477789
8551-6103,12.92015457,7.51909858,14.17821527,4.905448571,0.450044729,0.460942839,0.235101931,-66.16002273
8551-6104,24.26291132,59.74994946,116.5371571,334.6017914,20.34858894,-0.458063843,-0.391394631,0.532717632
8551-9101,16.60561705,49.34294319,20.54243183,43.5643177,5.389889836,-0.326479062,-0.472970032,0.424129271
8551-9102,26.40980005,44.63866615,39.42355824,152.787159,9.288643122,-0.588331036,-0.227946096,0.613620796
8552-12701,157.7510223,41.43666649,161.5874405,210.0338058,19.30153894,-0.1138816,0.580587373,0.145267643
8552-12702,253.4071045,137.3828049,53.83375645,462.1416626,39.32049179,-0.933720437,0.265886408,0.755440537
8552-12703,18.92568111,9.320421696,36.51846313,26.64094496,3.01369226,0.136962867,0.307615956,-0.641627585
8552-12704,15.35525084,33.00355721,61.6851759,149.6945992,9.488039255,-0.385025324,-0.332303836,0.476570839
8552-12705,42.48798943,37.86527157,29.22162914,122.2390556,38.86363125,-0.621505561,0.050025104,0.631138899
8552-1901,10.84860325,4.145249993,1.768125832,5.013119161,0.698993072,-0.452594859,0.417823099,0.528821375
8552-1902,10.81072927,8.102359176,30.28796148,25.71179438,1.499483705,0.071137658,0.1252435,-0.339349693
8552-3701,242.3599625,137.0251541,71.47208405,426.8676529,24.72018051,-0.7761568,0.247660577,0.700494988
8552-3702,6.180638924,10.5405224,10.98622298,33.78340054,2.830486596,-0.487854953,-0.231828763,0.553160363
8552-3703,5.947135806,2.186020978,-2.384079099,1.231298145,0.380101115,0.286957435,0.434653531,-2.142558197
8552-3704,37.71168804,65.11431503,60.72511005,208.6006889,12.88791203,-0.535947428,-0.237200504,0.583606482
8552-6101,10.03093123,11.26953816,5.639483571,27.83541298,28.71324205,-0.693358333,-0.050564865,0.665655967
8552-6102,54.75861263,85.27960014,95.40254402,327.5015411,17.94100332,-0.535653392,-0.192392719,0.583429183
8552-6103,13.22621417,4.575856537,54.77981663,35.45571327,2.206480026,0.188934348,0.460963151,-0.980311437
8552-6104,9.802102725,8.810593605,9.437854131,5.786241849,0.939972838,0.212476679,0.04631408,-1.178717508
8552-9101,15.52553749,13.54125965,56.85050297,51.60315514,5.168889165,0.042058055,0.059387579,-0.235426994
8552-9102,19.90370893,22.22448254,85.65443039,77.06882858,4.692646503,0.045871073,-0.047897646,-0.248241916
8553-12701,8.671371698,18.29982471,25.5044384,72.24431038,4.14033556,-0.452187885,-0.324359127,0.528529588
8553-12702,110.2934113,41.52228451,225.2729301,173.5881157,10.31024957,0.113189019,0.424268329,-0.519588641
8553-12703,781.862854,196.4047127,40.97006321,571.0905762,34.96801853,-1.14423836,0.599978676,0.812112809
8553-12704,15.31829572,7.089909256,28.57797194,22.41013622,5.973310828,0.105586909,0.334569773,-0.483924497
8553-12705,58.52652168,93.54386139,244.6349907,544.5290985,32.45892143,-0.347502517,-0.203662579,0.443824928
8553-1901,12917.18286,4249.314575,7631.584961,10769.11792,678.132019,-0.149565389,0.482848925,0.205438869
8553-1902,13.7390089,2.528645992,18.28357601,16.027318,1.107346714,0.057200288,0.735067372,-0.287714208
8553-3702,33.41540003,14.01433131,51.49012947,36.11292744,3.376616538,0.154061289,0.377374284,-0.740754219
8553-3703,20.3475709,17.52588892,67.26527977,59.13755512,6.005736232,0.055927587,0.064832516,-0.283172278
8553-3704,311.7309265,431.3906631,493.2943192,1633.623749,96.36068153,-0.520045924,-0.141090851,0.573866965
8553-6101,3.603115002,-2.817763408,2.955574036,0.429994861,0.301361819,0.837178577,0.106773599,2.851316967
8553-6102,43.9997282,54.77062607,101.4904194,145.7274208,9.759977579,-0.157116231,-0.095097712,0.217293555
8553-6103,6.400682449,10.43743569,15.94860911,15.81883621,1.309110165,0.003548285,-0.212367531,-0.117745217
8553-6104,16.26613426,8.617335737,30.28049135,25.89291239,1.59370476,0.067982016,0.275911339,-0.327345056
8553-9101,39.95740509,33.04621029,179.6742706,143.8602791,7.884019256,0.096544992,0.082475614,-0.443396225
8553-9102,139.6203194,155.9615517,303.833313,475.1243134,27.58182716,-0.194171866,-0.04806892,0.271563024
8554-12701,5.780843139,3.866852999,8.952745199,14.00001383,2.910437763,-0.19417224,0.174633523,0.271563542
8554-12702,10.07116818,22.67778587,31.63228846,79.47110176,4.730532169,-0.400078622,-0.352520802,0.488913932
8554-12703,9.698474169,6.414114356,13.22568274,11.91001177,5.209997475,0.04550591,0.179566715,-0.247004694
8554-12704,14.16120338,16.90903568,2.405520618,44.53093719,11.21758127,-1.267452752,-0.07701868,0.838911316
8554-12705,197.7837067,127.2184048,414.0182724,741.5758972,47.22220802,-0.253136097,0.191640566,0.346452012
8554-1901,18.93714285,7.235582411,11.99797726,9.828599811,0.790770322,0.086616382,0.417840961,-0.401095632
8554-1902,48.82990742,27.50762606,51.17504501,54.16158581,3.325158417,-0.024633138,0.249232789,-0.043237227
8554-3701,51.86436558,173.7033463,311.504364,774.8088989,47.10934353,-0.395730465,-0.524939115,0.485392706
8554-3702,8.277874947,6.231441684,4.36225003,5.070159882,0.885820672,-0.0653111,0.123330326,0.050475713
8554-3703,27.57132244,10.3867916,28.82366943,19.7408123,1.250273108,0.164384249,0.423976179,-0.805970425
8554-3704,33.40891075,77.85056877,142.6223793,352.3247604,21.22485399,-0.392755488,-0.367399474,0.48296306
8554-6101,45.55829716,76.20688438,78.62048531,262.8540955,49.21002007,-0.524179028,-0.223426723,0.576428417
8554-6102,8.726815701,9.683775783,2.549832463,4.9005422,0.519026808,-0.283732487,-0.045188921,0.380694298
8554-6103,10.6759212,7.219915345,11.59167027,9.077952743,0.66576831,0.106158102,0.169873254,-0.486552378
8554-6104,27.41135645,9.428137898,75.57565308,44.55230427,2.444099188,0.229511738,0.463504601,-1.346506333
8554-9101,24.6497817,60.37698936,67.73734283,213.9341774,16.55435705,-0.499452015,-0.389058376,0.560778553
8554-9102,6.205316186,-0.115475032,7.943438768,6.357919216,1.496593177,0.096693547,1.730275822,-0.444046223
8555-12701,7.648465792,4.175667127,5.236488342,2.596740802,0.422583113,0.304611539,0.262848458,-2.498286332
8555-12702,47.59505463,112.4542217,374.9525528,617.9042664,35.84880257,-0.216944879,-0.373413935,0.302010267
8555-12703,9.775430441,10.33842778,25.41291666,46.91979885,4.080287457,-0.266301629,-0.024318609,0.361535176
8555-12704,4.592448115,5.196047826,6.558593631,3.106106304,0.363245122,0.324594408,-0.053628881,-3.005161901
8555-12705,21.68411112,15.99144125,59.49112129,101.0088596,6.790005445,-0.229907313,0.132254017,0.318456028
8555-1901,35.36622429,77.60336876,156.8227425,370.287323,22.70943975,-0.3731298,-0.341291878,0.466505231
8555-1902,9.17335391,9.806837082,16.29816294,32.01302671,1.996294975,-0.293188082,-0.029000812,0.390721271
8555-3701,39.50147438,12.66112947,111.6317234,65.05723381,3.699017823,0.234492036,0.494140856,-1.400145955
8555-3702,7.147614002,11.52417405,2.552713871,4.595750809,0.431187014,-0.255354334,-0.207448718,0.349031702
8555-3703,14.49265981,11.05906141,16.91892815,18.19620275,2.477131069,-0.031607921,0.117429828,-0.026089248
8555-3704,5.139832973,8.047316492,4.2997244,6.92542851,0.601495884,-0.207006031,-0.194702076,0.288974053
8555-6101,14.43544698,9.451235414,9.161530495,9.429002017,1.061214864,-0.012497697,0.183941655,-0.074254739
8555-6102,8.896930933,4.779468775,14.41276789,18.94976425,1.355623156,-0.118856419,0.269860591,0.154093826
8555-6103,7.383407593,6.310106784,8.720452428,6.558162451,0.615911379,0.123756847,0.068220135,-0.57176769
8555-6104,42.39055538,29.63927698,73.46519089,47.39633751,2.914041042,0.190336828,0.155401501,-0.991195313
8555-9101,2.489782423,19.32219386,4.351079453,16.03454876,3.527265698,-0.566459729,-0.889895038,0.601458079
8555-9102,7.830111384,19.12342453,29.19798756,72.45389557,9.794009447,-0.394708822,-0.387797726,0.484560221
8561-12701,2.92684263,12.07074833,19.7450695,51.35210896,6.48895812,-0.415099617,-0.615334823,0.50081204
8561-12702,64.90081787,49.9771347,30.256567,161.3543625,11.3313098,-0.726961062,0.113478816,0.68037607
8561-12703,102.9202557,36.88713646,22.9864502,124.5161114,42.20552444,-0.733753641,0.445625914,0.683251792
8561-12704,8.999525309,31.91884565,84.17345238,164.8071823,9.675508261,-0.291800994,-0.549827574,0.389265944
8561-12705,14.40621185,12.38341713,46.2489109,62.06078053,5.003944993,-0.127715723,0.065709295,0.169447961
8561-1901,23.02043724,22.57026005,28.06248665,72.98980522,4.041621685,-0.415136053,0.008577005,0.500840409
8561-1902,62.69335556,29.04320318,21.1665349,38.18568039,10.9740746,-0.256250766,0.334177002,0.350069733
8561-3701,18.55750036,0.137010336,35.98395729,14.4402678,1.185855836,0.396533675,2.131766147,-7.113123929
8561-3702,11.9718895,10.59532007,17.23213832,8.154474576,0.655202746,0.324943189,0.053048619,-3.015248931
8561-3703,39.20394039,121.5956783,226.8158531,554.9520416,36.13313675,-0.388582048,-0.49158842,0.479526258
8561-3704,729.0262146,116.8104515,270.631897,352.1560135,22.15420628,-0.114356127,0.795261443,0.14611602
8561-6101,25.52543926,20.5309636,63.17783833,44.08294868,3.630669594,0.156294126,0.094563891,-0.75449658
8561-6102,22.61101198,45.1921463,91.42916489,229.859623,13.36296892,-0.400377937,-0.300742968,0.489155029
8561-6103,74.97925758,60.5444479,163.4100876,267.4265747,14.91474986,-0.213925699,0.092866813,0.298090249
8561-6104,17.9982686,4.428540945,36.57446289,24.64941549,5.853954554,0.171371332,0.608970064,-0.852670596
8561-9101,21.26361227,32.55217171,69.65588379,150.6427193,13.01169395,-0.33499034,-0.184942923,0.432226931
8561-9102,16.23994064,12.80280805,41.03803349,46.38330555,4.02327621,-0.053175154,0.103279203,0.02404249
8562-12701,2.870868921,1.735937993,0.939083676,2.325284163,0.886390348,-0.393771743,0.218479156,0.483794911
8562-12702,48.90472507,41.38914871,31.87138414,159.8798714,17.41842318,-0.700392865,0.072464328,0.668807486
8562-12703,6.849487305,9.783884883,22.22038651,35.63995075,6.855991721,-0.205185486,-0.154853269,0.286544561
8562-12704,30.56044483,12.13833761,52.4493475,38.58687305,2.386211038,0.133300503,0.401000459,-0.62170452
8562-12705,27.03420782,17.16429698,55.50695992,41.69242859,3.092211008,0.124290248,0.197287628,-0.574485951
8562-1901,11.96175838,13.64367819,26.41114998,47.88837242,2.879228413,-0.258442766,-0.057136442,0.352597216
8562-1902,12.85064971,10.04246855,-1.36033392,24.35926723,2.399637014,-1.253018693,0.107084605,0.835970179
8562-3701,16.83356333,15.89727771,49.79262447,34.63301229,2.218612731,0.157674751,0.024853296,-0.763092173
8562-3702,49.73296165,258.2391777,397.6441269,1091.990936,60.1604023,-0.438724461,-0.715377807,0.518729416
8562-3703,29.69180536,84.16478729,137.5739784,318.1591263,17.67861748,-0.364108089,-0.452493825,0.458679913
8562-3704,33.5605135,14.30656952,20.20193481,21.0048945,1.548701167,-0.016927539,0.370293088,-0.062753133
8562-6101,1463.810455,211.1848564,503.3644104,971.187439,54.41639996,-0.285420551,0.840822072,0.382502773
8562-6102,56.90778828,53.82965279,153.8335571,174.2637405,9.622159243,-0.054155949,0.024150129,0.026224218
8562-6103,73.8239727,385.1931076,808.733902,1795.988586,115.0221577,-0.346497923,-0.717481095,0.442906857
8562-6104,1.061929032,1.194259509,2.902560562,2.042069376,0.31606286,0.152710798,-0.051003214,-0.732536272
8562-9101,12.66825461,0.145305924,22.25068283,14.25189996,0.991343811,0.193470578,1.940433463,-1.015913554
8562-9102,71.76323509,41.53527355,178.3013153,164.2325172,17.96453524,0.035695397,0.237484933,-0.214544176
8563-12701,45.0612011,102.5183125,199.1406403,438.3097153,26.5059104,-0.342621198,-0.356998685,0.439342742
8563-12702,13.08677459,24.41895533,26.2953496,86.83794212,4.740502834,-0.518830574,-0.270894458,0.573109689
8563-12703,16.94995594,22.32361794,36.12340355,99.41401672,5.5451684,-0.439658959,-0.119596007,0.519419015
8563-12704,27.18438594,16.3059686,6.937014421,49.71856054,3.450594187,-0.855345949,0.221972925,0.729742812
8563-12705,25.56625223,18.54831934,88.15801048,62.86121082,10.75416803,0.146879039,0.139362505,-0.697837908
8563-1901,2.459086359,19.83809662,32.06133175,85.21783829,5.596180201,-0.424548955,-0.90672622,0.5080921
8563-1902,46.42317677,77.24995804,179.600544,296.8900452,16.59264851,-0.218287988,-0.221163396,0.303743069
8563-3701,57.26016998,97.12083435,106.6576042,353.9235077,19.61864614,-0.520917585,-0.229459772,0.574408947
