Name,plateifu,MANGAID,objra,objdec,Type,TType,Unsure,Bars,Edge_on,Tidal,C,E_C,A,E_A,S,E_S,cas_flag
manga-8936-6101  ,8936-6101  ,1-152806 ,117.60499,30.22569,Edc        ,-5,0,0.0,0,0,4.917,0.23,0.317,0.003,0.21,0.089,1
manga-8936-6102  ,8936-6102  ,1-152700 ,116.534396081,31.0199425364,E          ,-5,0,0.0,0,0,3.344,0.353,0.079,0.007,0.11,0.112,1
manga-8936-6103  ,8936-6103  ,1-152936 ,117.672311798,31.6424041483,Edc        ,-5,0,0.0,0,1,4.143,0.308,0.358,0.013,0.32,0.2455,1
manga-8936-6104  ,8936-6104  ,1-152828 ,117.929431767,30.4487515558,SBm        ,9,1,1.0,0,0,3.208,0.288,0.209,0.983,0.34,0.2395,1
manga-8936-9101  ,8936-9101  ,1-152830 ,117.684629327,30.3463741575,Sab        ,2,0,0.0,1,0,3.662,0.271,0.141,0.011,0.19,0.1785,1
manga-8936-9102  ,8936-9102  ,1-152777 ,117.11645399,30.0690961635,SBa        ,1,0,1.0,1,0,3.413,0.365,0.075,0.005,0.14,0.119,1
manga-8937-12701 ,8937-12701 ,1-152770 ,117.146319291,30.1543656985,Sc         ,5,0,0.0,1,0,2.734,0.056,1.129,0.007,4.62,0.326,0
manga-8937-12702 ,8937-12702 ,1-556525 ,118.05450372,28.7585095092,Edc        ,-5,0,0.0,0,0,3.963,0.172,0.115,0.021,-0.59,0.4515,0
manga-8937-12703 ,8937-12703 ,1-146380 ,120.232680129,29.9226162028,Sc         ,5,0,0.0,1,0,3.611,0.241,0.256,0.029,0.87,0.617,0
manga-8937-12704 ,8937-12704 ,1-604878 ,118.63755,29.710836,SBd        ,7,0,1.0,0,0,2.959,0.125,0.248,0.03,0.36,0.408,1
manga-8937-12705 ,8937-12705 ,1-604864 ,118.36085,29.35946,E          ,-5,0,0.0,0,0,3.693,0.115,0.695,0.048,1.33,0.5055,0
manga-8937-1901  ,8937-1901  ,1-201307 ,116.997855346,29.1906894262,S0         ,-2,1,0.0,0,0,3.011,0.386,0.076,0.018,0.07,0.1245,1
manga-8937-1902  ,8937-1902  ,1-201392 ,117.860481432,28.2342173929,Sa         ,1,0,0.0,1,0,4.044,0.485,0.775,0.002,1.36,0.2195,0
manga-8937-3701  ,8937-3701  ,1-604841 ,117.310556938,28.6115938934,SBa        ,1,0,1.0,0,0,3.405,0.338,0.064,0.28,0.12,0.073,1
manga-8937-3702  ,8937-3702  ,1-201320 ,117.152294105,28.8998806894,Sb         ,3,1,0.0,1,0,3.133,0.374,0.157,0.015,0.21,0.179,1
manga-8937-3703  ,8937-3703  ,1-201479 ,118.496192035,29.5793914158,SB0        ,-2,0,1.0,0,0,3.643,0.314,0.314,0.008,0.25,0.1675,1
manga-8937-3704  ,8937-3704  ,1-201334 ,117.256312063,28.9594038806,Edc        ,-5,0,0.0,0,0,3.774,0.316,0.053,0.731,0.13,0.106,1
manga-8937-6101  ,8937-6101  ,1-556527 ,118.378262546,28.3140623488,S0         ,-2,0,0.0,0,0,3.649,0.355,0.077,0.006,0.1,0.0985,1
manga-8937-6102  ,8937-6102  ,1-146067 ,118.794043458,28.6993967173,Sc         ,5,0,0.0,1,0,3.263,0.224,0.094,0.068,-0.22,0.5605,0
manga-8937-6103  ,8937-6103  ,1-201685 ,118.998275581,29.8320062313,SBc        ,5,1,1.0,1,0,2.66,0.272,0.148,0.154,-0.18,0.2915,1
manga-8937-6104  ,8937-6104  ,1-146337 ,119.955306621,28.9297506536,S0         ,-2,0,0.0,0,1,3.918,0.256,0.059,0.011,0.1,0.094,1
manga-8937-9101  ,8937-9101  ,1-584634 ,117.22209749,28.9016244096,Edc        ,-5,0,0.0,0,0,4.717,0.197,0.086,0.007,0.14,0.088,1
manga-8937-9102  ,8937-9102  ,1-146360 ,119.910133628,28.7460943949,SABb       ,3,0,0.5,0,0,2.357,0.231,0.134,0.023,0.1,0.2105,1
manga-8938-12701 ,8938-12701 ,1-201874 ,119.757477557,30.9760246615,Sb         ,3,1,0.0,1,0,3.212,0.271,0.172,0.011,0.26,0.221,1
manga-8938-12702 ,8938-12702 ,1-201756 ,120.814384478,30.7965108405,SBbc       ,4,0,1.0,0,1,2.801,0.092,0.401,0.221,0.59,0.337,0
manga-8938-12703 ,8938-12703 ,1-146465 ,121.969894867,30.5963162891,Sa         ,1,0,0.0,0,0,3.107,0.243,0.074,0.012,0.05,0.1105,1
manga-8938-12704 ,8938-12704 ,1-146440 ,121.489662307,30.3718231126,Sab        ,2,0,-0.5,1,0,3.244,0.276,0.236,0.274,0.3,0.1725,1
manga-8938-12705 ,8938-12705 ,1-604980 ,121.06602,30.18235,Sc         ,5,0,0.0,1,0,2.729,0.18,0.214,0.01,0.73,0.336,0
manga-8938-1901  ,8938-1901  ,1-201813 ,120.598542432,31.1877467469,S0         ,-2,0,0.0,0,0,3.657,0.38,0.067,0.001,0.15,0.0665,1
manga-8938-1902  ,8938-1902  ,1-146292 ,120.699665063,29.4698282136,S0a        ,0,0,0.0,1,0,2.975,0.535,0.09,0.002,0.19,0.0975,1
manga-8938-3701  ,8938-3701  ,1-201798 ,120.147604206,30.4017478792,SBb        ,3,0,1.0,0,1,3.037,0.392,0.084,0.006,0.05,0.086,1
manga-8938-3702  ,8938-3702  ,1-201892 ,119.33039325,30.4918420904,Edc        ,-5,0,0.0,0,0,3.3,0.405,0.077,0.003,0.13,0.096,1
manga-8938-3703  ,8938-3703  ,1-146432 ,121.126303813,30.0070714592,Sbc        ,4,1,0.0,0,0,2.563,0.342,0.063,0.011,-0.01,0.0515,1
manga-8938-3704  ,8938-3704  ,1-146420 ,120.712914963,29.9644325153,S0         ,-2,0,0.0,0,0,3.702,0.322,0.265,0.012,0.11,0.141,1
manga-8938-6101  ,8938-6101  ,1-146271 ,120.331416864,29.1793799537,Edc        ,-5,0,0.0,0,0,3.953,0.31,0.059,0.004,0.0,0.012,1
manga-8938-6102  ,8938-6102  ,1-146344 ,120.067091114,29.4714367719,Sb         ,3,0,0.0,1,0,3.076,0.442,0.143,0.007,0.14,0.1145,1
manga-8938-6103  ,8938-6103  ,1-201742 ,119.791504213,29.7810667294,Edc        ,-5,0,0.0,0,1,3.57,0.392,0.135,0.008,0.06,0.0835,1
manga-8938-6104  ,8938-6104  ,1-146408 ,121.236587027,30.7646045498,S0a        ,0,0,0.0,0,0,3.577,0.366,0.062,0.007,0.08,0.0915,1
manga-8938-9101  ,8938-9101  ,1-201812 ,120.623738782,30.8636815558,SBab       ,2,1,1.0,0,0,2.804,0.319,0.093,0.008,0.08,0.1245,1
manga-8938-9102  ,8938-9102  ,1-146463 ,121.886131979,30.8124577638,SAB0       ,-2,0,0.5,0,1,3.57,0.304,0.065,0.008,0.15,0.156,1
manga-8939-12701 ,8939-12701 ,1-383997 ,124.706752189,22.9545343893,Sab        ,2,0,0.0,0,1,3.545,0.338,0.216,0.011,0.23,0.174,1
manga-8939-12702 ,8939-12702 ,1-384038 ,125.395022114,23.2066662157,Sa         ,1,0,0.0,0,1,2.648,0.137,0.98,0.016,1.05,0.4125,0
manga-8939-12703 ,8939-12703 ,1-298868 ,125.60327372,25.5090791387,SBbc       ,4,0,1.0,0,0,3.878,0.098,0.136,0.015,0.16,0.1805,1
manga-8939-12704 ,8939-12704 ,1-298537 ,125.687370639,24.2969703898,SABc       ,5,0,0.25,0,0,2.572,0.047,0.372,0.009,1.11,0.274,0
manga-8939-12705 ,8939-12705 ,1-384548 ,126.535608471,23.7399228582,S0         ,-2,0,0.0,1,0,2.97,0.469,0.109,0.007,0.05,0.099,1
manga-8939-1901  ,8939-1901  ,1-298546 ,124.447939515,23.4765323934,Edc        ,-5,0,0.0,0,0,3.369,0.459,0.07,0.043,0.04,0.074,1
manga-8939-1902  ,8939-1902  ,1-384554 ,126.398536014,23.9591923311,SAB0a      ,0,1,0.5,0,0,2.724,0.548,0.077,0.005,0.13,0.112,1
manga-8939-3701  ,8939-3701  ,1-298715 ,125.361695991,24.453072081,S0         ,-2,0,0.0,0,0,3.761,0.284,0.054,0.007,0.1,0.0965,1
manga-8939-3702  ,8939-3702  ,1-298668 ,124.18959773,24.7802418812,Sa         ,1,0,0.0,0,0,3.553,0.271,0.073,0.003,0.07,0.0655,1
manga-8939-3703  ,8939-3703  ,1-584936 ,125.906990311,25.0201154818,Sab        ,2,0,0.0,0,1,0.759,0.051,1.558,0.004,3.74,0.2375,0
manga-8939-3704  ,8939-3704  ,1-298727 ,125.853157621,24.6734435513,Sbc        ,4,0,0.0,0,0,3.474,0.29,0.14,0.017,0.22,0.2435,1
manga-8939-6101  ,8939-6101  ,1-384547 ,126.729182973,23.2324947972,Sb         ,3,0,0.0,1,0,3.369,0.276,0.194,0.017,0.33,0.258,1
manga-8939-6102  ,8939-6102  ,1-298533 ,124.843267515,23.74728292,SABcd      ,6,0,0.5,0,0,3.199,0.241,0.189,0.01,0.17,0.161,1
manga-8939-6103  ,8939-6103  ,1-298708 ,125.322196039,25.4918682616,S0         ,-2,0,0.0,0,1,4.505,0.262,0.046,0.028,-0.01,0.105,1
manga-8939-6104  ,8939-6104  ,1-384621 ,127.105764037,24.6230579001,Edc        ,-5,0,0.0,0,0,3.342,0.352,0.195,0.013,0.16,0.268,1
manga-8939-9101  ,8939-9101  ,1-556714 ,125.227739446,23.7292001251,Sa         ,1,0,0.0,0,1,3.352,0.29,0.163,0.014,0.05,0.2,1
manga-8939-9102  ,8939-9102  ,1-384065 ,125.944507218,23.5893148394,Edc        ,-5,0,0.0,0,0,4.125,0.32,0.147,0.013,0.14,0.279,1
manga-8940-12701 ,8940-12701 ,1-163887 ,119.708713628,25.7462565372,Sc         ,5,0,0.0,0,0,2.956,0.175,0.414,0.027,0.71,0.5885,0
manga-8940-12702 ,8940-12702 ,1-163966 ,120.087417603,26.613527298,SBa        ,1,0,1.0,0,0,4.041,0.212,0.107,0.003,0.18,0.0875,1
manga-8940-12703 ,8940-12703 ,1-163912 ,120.267675705,26.3441655906,Sbc        ,4,0,0.0,1,0,2.931,0.312,0.153,0.014,0.13,0.1625,1
manga-8940-12704 ,8940-12704 ,1-218230 ,122.09239772,26.2756540642,S0         ,-2,0,0.0,0,0,4.095,0.267,0.235,0.017,0.09,0.1305,1
manga-8940-12705 ,8940-12705 ,1-229888 ,121.365612425,24.7953158283,Sc         ,5,0,0.0,1,0,3.308,0.241,0.176,0.031,0.36,0.341,1
manga-8940-1901  ,8940-1901  ,1-217928 ,119.72772232,25.1088047412,S0         ,-2,0,0.0,1,0,2.947,0.464,0.153,0.004,0.2,0.121,1
manga-8940-1902  ,8940-1902  ,1-218041 ,120.987129306,25.4807216851,Sa         ,1,0,0.0,0,1,3.095,0.497,0.212,0.002,0.17,0.084,1
manga-8940-3701  ,8940-3701  ,1-218077 ,120.251175945,24.6398738943,S0         ,-2,0,0.0,0,0,3.019,0.481,0.102,0.003,0.14,0.1,1
manga-8940-3702  ,8940-3702  ,1-163992 ,120.033198521,26.7067897554,S0         ,-2,0,0.0,0,0,3.26,0.481,0.08,0.005,0.0,0.0165,1
manga-8940-3703  ,8940-3703  ,1-218243 ,122.351732839,26.2894589268,SABc       ,5,0,0.25,0,0,3.539,0.178,0.216,0.019,0.23,0.286,1
manga-8940-3704  ,8940-3704  ,1-218009 ,121.344103078,25.54201557,SBb        ,3,1,1.0,0,0,2.775,0.345,0.157,0.008,0.36,0.2235,1
manga-8940-6101  ,8940-6101  ,1-229914 ,121.86519837,25.1136095522,Sa         ,1,1,0.0,1,0,2.631,0.453,0.114,0.005,0.13,0.115,1
manga-8940-6102  ,8940-6102  ,1-604970 ,120.866937654,25.1026825872,S0         ,-2,0,0.0,0,1,3.369,0.385,0.094,0.001,0.15,0.068,1
manga-8940-6103  ,8940-6103  ,1-218055 ,120.910625244,25.5169824508,S0         ,-2,0,0.0,0,0,3.325,0.377,0.068,0.01,0.0,0.0245,1
manga-8940-6104  ,8940-6104  ,1-584801 ,122.433990327,25.8816065724,SAB0       ,-2,0,0.5,0,1,3.404,0.363,0.169,0.002,0.12,0.058,1
manga-8940-9101  ,8940-9101  ,1-163959 ,119.983884918,26.3829661452,SBb        ,3,0,1.0,0,0,3.46,0.288,0.231,0.02,0.3,0.2125,1
manga-8940-9102  ,8940-9102  ,1-556691 ,121.430535847,25.4530576312,SB0        ,-2,0,1.0,0,0,3.685,0.303,0.225,0.012,0.37,0.261,1
manga-8941-12701 ,8941-12701 ,1-164062 ,120.063604131,27.5899885407,Sbc        ,4,0,0.0,0,0,2.83,0.139,0.229,0.048,1.09,0.6445,0
manga-8941-12702 ,8941-12702 ,1-218353 ,122.238861621,26.6429539534,SABbc      ,4,0,0.25,1,0,2.869,0.168,0.023,0.046,0.15,0.3885,1
manga-8941-12703 ,8941-12703 ,1-218328 ,122.727067782,26.6967401924,Scd        ,6,1,0.0,1,0,2.76,0.247,0.146,0.022,-0.06,0.1765,1
manga-8941-12704 ,8941-12704 ,1-163907 ,121.158813939,26.9417279368,SBc        ,5,0,1.0,1,0,3.205,0.147,0.223,0.041,0.2,0.3465,1
manga-8941-12705 ,8941-12705 ,1-605029 ,121.990988994,26.0289828842,SABcd      ,6,0,0.5,1,0,2.408,0.085,0.61,0.015,1.42,0.3375,0
manga-8941-1901  ,8941-1901  ,1-146247 ,120.723976721,28.4571247784,SBbc       ,4,0,1.0,0,0,2.554,0.142,0.252,0.017,0.23,0.276,1
manga-8941-1902  ,8941-1902  ,1-163917 ,120.311639354,26.3331764922,S0         ,-2,0,0.0,0,1,3.607,0.399,0.083,0.202,0.15,0.0755,1
manga-8941-3701  ,8941-3701  ,1-163965 ,120.059598154,26.6980146136,Sa         ,1,0,0.0,0,1,3.775,0.3,0.075,0.008,-0.04,0.0635,1
manga-8941-3702  ,8941-3702  ,1-164148 ,120.008018002,27.1145361383,Sab        ,2,1,0.0,0,1,2.77,0.381,0.142,0.005,0.01,0.041,1
manga-8941-3703  ,8941-3703  ,1-218200 ,121.70479387,26.1689648879,SBm        ,9,1,1.0,0,0,2.725,0.306,0.109,0.014,0.26,0.2545,1
manga-8941-3704  ,8941-3704  ,1-218326 ,122.738581866,26.3049875958,S0         ,-2,0,0.0,1,0,3.3,0.373,0.084,0.004,0.14,0.112,1
manga-8941-6101  ,8941-6101  ,1-604928 ,120.26105164,26.8041160655,Sab        ,2,0,0.0,1,1,2.714,0.37,0.183,0.027,0.06,0.096,1
manga-8941-6102  ,8941-6102  ,1-218248 ,122.115480415,26.3725704363,Sbc        ,4,0,0.0,1,0,3.039,0.284,0.089,0.009,0.3,0.2515,1
manga-8941-6103  ,8941-6103  ,1-163908 ,121.331303319,27.0711340102,SBbc       ,4,0,1.0,0,0,2.448,0.224,0.124,0.017,0.24,0.316,1
manga-8941-6104  ,8941-6104  ,1-218167 ,121.726700902,26.3742046649,SABcd      ,6,0,0.5,1,0,3.563,0.208,0.476,0.015,0.22,0.2635,0
manga-8941-9101  ,8941-9101  ,1-163975 ,120.2031496,26.9862724026,S0a        ,0,0,0.0,0,0,3.956,0.225,0.063,0.049,-0.16,0.2925,1
manga-8941-9102  ,8941-9102  ,1-218152 ,121.625742505,26.8989373467,Sa         ,1,0,0.0,0,0,3.888,0.197,0.125,0.019,0.12,0.109,1
manga-8942-12701 ,8942-12701 ,1-218322 ,122.896204521,27.3059764629,S0         ,-2,0,0.0,0,0,3.277,0.28,0.059,0.012,0.0,0.082,1
manga-8942-12702 ,8942-12702 ,1-218280 ,124.003309706,27.0758952047,SBc        ,5,0,1.0,0,0,3.382,0.086,0.036,0.025,-0.24,0.2085,0
manga-8942-12703 ,8942-12703 ,1-218519 ,125.21338865,28.4058888443,Sc         ,5,0,0.0,1,0,3.262,0.235,0.215,0.028,0.18,0.318,1
manga-8942-12704 ,8942-12704 ,1-218295 ,123.807495221,27.4088051877,SBcd       ,6,0,1.0,0,0,2.941,0.16,0.252,0.11,-0.12,0.4055,1
manga-8942-12705 ,8942-12705 ,1-230171 ,124.670296206,26.5355639805,SABbc      ,4,0,0.5,0,0,2.623,0.154,0.21,0.115,-0.17,0.572,1
manga-8942-1901  ,8942-1901  ,1-218293 ,123.134738777,26.8936350284,Sb         ,3,0,-0.5,1,0,2.978,0.421,0.133,0.005,0.15,0.112,1
manga-8942-1902  ,8942-1902  ,1-218266 ,124.419124718,27.4674699408,S0a        ,0,1,0.0,0,0,2.189,0.491,0.12,0.006,0.09,0.106,1
manga-8942-3701  ,8942-3701  ,1-218324 ,122.907428021,27.5382224703,S0         ,-2,0,0.0,0,0,3.968,0.328,0.104,0.003,0.12,0.164,1
manga-8942-3702  ,8942-3702  ,1-218427 ,124.34231312,27.7962046205,E          ,-5,0,0.0,0,0,3.345,0.381,0.19,0.01,0.23,0.355,1
manga-8942-3703  ,8942-3703  ,1-218435 ,124.38506864,28.3578278812,SBdm       ,8,1,1.0,0,1,3.087,0.272,0.319,0.008,0.28,0.231,1
manga-8942-3704  ,8942-3704  ,1-218417 ,124.549534438,27.7191923705,Sa         ,1,1,0.0,1,0,2.644,0.453,0.076,0.013,0.11,0.145,1
manga-8942-6101  ,8942-6101  ,1-230177 ,124.897858052,26.3626657187,SBb        ,3,0,1.0,0,0,3.193,0.253,0.111,0.023,-0.1,0.1745,1
manga-8942-6102  ,8942-6102  ,1-218412 ,124.267479696,28.3150890152,SBd        ,7,0,1.0,0,0,2.608,0.245,0.409,0.011,0.33,0.3075,0
manga-8942-6103  ,8942-6103  ,1-218430 ,124.337230897,28.3183087615,Sc         ,5,0,0.0,1,0,3.182,0.252,0.245,0.012,0.3,0.266,1
manga-8942-6104  ,8942-6104  ,1-218444 ,124.571110809,28.3492647544,Sa         ,1,0,0.0,0,0,3.774,0.333,0.116,0.003,0.25,0.1255,1
manga-8942-9101  ,8942-9101  ,1-230173 ,124.759173858,27.1039714703,Sc         ,5,0,0.0,1,0,2.835,0.212,0.216,0.032,0.36,0.4625,1
manga-8942-9102  ,8942-9102  ,1-230145 ,124.547943346,26.6538857717,Sd         ,7,1,0.0,0,0,3.001,0.231,0.355,0.047,0.18,0.2905,1
manga-8943-12701 ,8943-12701 ,1-392720 ,156.025058618,35.8187952018,SBa        ,1,0,1.0,0,0,3.857,0.283,0.101,0.009,0.33,0.247,1
manga-8943-12702 ,8943-12702 ,1-392691 ,156.169798969,36.0075263836,SBc        ,5,0,1.0,0,0,2.69,0.176,0.237,0.024,0.2,0.3625,1
manga-8943-12703 ,8943-12703 ,1-394390 ,157.255705574,36.6050770082,SBcd       ,6,0,1.0,0,0,2.499,0.168,0.172,0.044,0.05,0.2455,1
manga-8943-12704 ,8943-12704 ,1-392670 ,156.432859602,36.0235885082,S0         ,-2,0,0.0,0,1,2.81,0.103,1.339,0.014,1.27,0.4115,0
manga-8943-12705 ,8943-12705 ,1-609414 ,157.93471,35.04137,S0         ,-2,0,0.0,0,1,3.795,0.121,0.424,0.04,1.3,1.763,1
manga-8943-1901  ,8943-1901  ,1-392007 ,154.978349602,36.325738992,Sa         ,1,0,0.0,1,0,3.002,0.426,0.119,0.001,0.08,0.0545,1
manga-8943-1902  ,8943-1902  ,1-394355 ,157.693737315,36.9546213324,S0         ,-2,0,0.0,0,1,4.428,0.213,0.068,0.005,0.11,0.198,1
manga-8943-3701  ,8943-3701  ,1-392636 ,157.273613205,35.9751519965,Edc        ,-5,0,0.0,0,0,3.604,0.308,0.05,0.007,0.18,0.228,1
manga-8943-3702  ,8943-3702  ,1-558139 ,155.62506779,36.5993120344,SBa        ,1,0,1.0,0,0,4.346,0.205,0.118,0.004,0.21,0.116,1
manga-8943-3703  ,8943-3703  ,1-394326 ,158.131804307,36.3670696179,S0         ,-2,0,0.0,1,0,3.604,0.398,0.107,0.006,0.18,0.294,1
manga-8943-3704  ,8943-3704  ,1-394382 ,157.650666274,35.9166082542,E          ,-5,0,0.0,0,0,3.779,0.316,0.09,0.005,0.19,0.302,1
manga-8943-6101  ,8943-6101  ,1-558143 ,156.902255355,35.8807414643,S0         ,-2,0,0.0,0,1,3.9,0.264,0.271,0.007,0.23,0.345,1
manga-8943-6102  ,8943-6102  ,1-392649 ,156.7463932,35.9553119253,Sa         ,1,0,-0.5,1,1,3.481,0.328,0.157,0.011,0.07,0.1,1
manga-8943-6103  ,8943-6103  ,1-392978 ,156.574256682,37.1155135485,Sbc        ,4,1,0.0,1,1,2.818,0.223,0.305,0.02,0.3,0.394,1
manga-8943-6104  ,8943-6104  ,1-558115 ,157.915763497,35.0928896362,E          ,-5,0,0.0,0,0,4.16,0.231,0.317,0.011,0.51,0.624,1
manga-8943-9101  ,8943-9101  ,1-392952 ,156.403127756,37.2223052101,Sab        ,2,0,0.0,0,1,2.687,0.276,0.492,0.004,0.33,0.1855,0
manga-8943-9102  ,8943-9102  ,1-394362 ,157.921317309,36.0233604164,Sa         ,1,0,0.0,1,0,3.415,0.299,0.139,0.007,0.31,0.2225,1
manga-8944-12701 ,8944-12701 ,1-390168 ,147.86444987,35.0195050247,S0a        ,0,1,0.0,0,0,2.657,0.528,0.039,0.034,0.15,0.11,1
manga-8944-12702 ,8944-12702 ,1-390282 ,149.803764382,34.664044317,Sbc        ,4,1,-0.5,1,1,3.172,0.251,0.14,0.013,0.15,0.2015,1
manga-8944-12703 ,8944-12703 ,1-606955 ,150.883460349,33.7562128576,Sc         ,5,0,0.0,0,0,2.517,0.114,0.221,0.016,0.28,0.325,1
manga-8944-12704 ,8944-12704 ,1-391014 ,150.643131656,34.9358500505,Sab        ,2,0,0.0,0,0,3.89,0.175,0.111,0.008,0.0,0.0145,1
manga-8944-12705 ,8944-12705 ,1-390054 ,149.970905664,33.1030140593,SBbc       ,4,0,0.75,1,0,3.156,0.236,0.157,0.027,0.23,0.2525,1
manga-8944-1901  ,8944-1901  ,1-389503 ,147.638799664,34.0988189132,SBcd       ,6,0,1.0,0,0,2.989,0.131,0.421,0.053,0.18,0.451,0
manga-8944-1902  ,8944-1902  ,1-301834 ,148.421104587,35.7018761426,S0a        ,0,1,0.0,0,0,2.512,0.582,0.126,0.013,0.16,0.103,1
manga-8944-3701  ,8944-3701  ,1-390232 ,148.484493822,34.31530381,Sc         ,5,0,0.0,1,0,3.277,0.206,0.425,0.022,0.64,0.5145,0
manga-8944-3702  ,8944-3702  ,1-390223 ,148.487784455,34.5006077897,E          ,-5,0,0.0,0,0,3.404,0.363,0.04,0.005,0.06,0.08,1
manga-8944-3703  ,8944-3703  ,1-390086 ,149.315613924,33.9762909945,SABc       ,5,0,0.5,0,0,2.773,0.153,0.196,0.011,0.17,0.21,1
manga-8944-3704  ,8944-3704  ,1-390056 ,149.990347201,33.4151126327,SABc       ,5,0,0.5,0,0,2.714,0.225,0.159,0.012,0.16,0.2085,1
manga-8944-6101  ,8944-6101  ,1-389514 ,147.721235358,34.6548870998,Sa         ,1,1,0.0,1,0,2.643,0.357,0.16,0.972,0.21,0.225,1
manga-8944-6102  ,8944-6102  ,1-390228 ,148.327663762,34.764757067,E          ,-5,0,0.0,0,1,4.165,0.231,0.147,0.005,0.24,0.1435,1
manga-8944-6103  ,8944-6103  ,1-389499 ,147.651068305,34.777147104,Sa         ,1,0,0.0,0,1,2.609,0.316,0.094,0.005,0.12,0.127,1
manga-8944-6104  ,8944-6104  ,1-390999 ,150.562932234,34.3278287288,SBab       ,2,1,1.0,0,0,2.827,0.224,0.256,0.012,0.36,0.3485,1
manga-8944-9101  ,8944-9101  ,1-389479 ,147.542314292,34.4148740915,Sc         ,5,0,0.0,1,0,3.373,0.183,0.109,0.022,0.29,0.3175,1
manga-8944-9102  ,8944-9102  ,1-390277 ,149.902123871,34.3202186073,SABcd      ,6,0,0.5,0,0,3.035,0.191,0.255,0.026,0.58,0.544,1
manga-8945-12701 ,8945-12701 ,1-588617 ,171.898080923,47.3793949684,SBd        ,7,0,1.0,0,1,2.402,0.125,0.406,0.018,0.18,0.2455,0
manga-8945-12702 ,8945-12702 ,1-615167 ,172.66989,47.018275,SABc       ,5,0,0.5,0,0,2.856,0.123,0.367,0.442,0.22,0.1215,1
manga-8945-12703 ,8945-12703 ,1-279676 ,173.981887348,48.0214581158,SBab       ,2,1,1.0,1,0,3.315,0.376,0.176,0.006,0.22,0.157,1
manga-8945-12704 ,8945-12704 ,1-279412 ,173.61962,46.88629,Sd         ,7,0,0.0,1,0,2.934,0.211,0.133,0.029,0.58,0.512,1
manga-8945-12705 ,8945-12705 ,1-257412 ,174.317747615,45.7573989593,SBc        ,5,0,1.0,0,0,2.692,0.105,0.186,0.024,0.16,0.302,1
manga-8945-1901  ,8945-1901  ,1-279544 ,172.36572936,47.6962934821,SBa        ,1,0,1.0,0,0,3.276,0.439,0.081,0.004,0.06,0.072,1
manga-8945-1902  ,8945-1902  ,1-279690 ,174.478161687,47.4663535061,S0         ,-2,0,0.0,0,1,3.698,0.363,0.081,0.001,0.11,0.109,1
manga-8945-3701  ,8945-3701  ,1-279554 ,171.628470631,46.9984308945,SB0a       ,0,0,1.0,1,0,3.372,0.419,0.11,0.002,0.13,0.119,1
manga-8945-3702  ,8945-3702  ,1-279617 ,173.361899618,47.2867278235,S0         ,-2,1,0.0,0,0,2.572,0.601,0.129,0.002,0.21,0.0925,1
manga-8945-3703  ,8945-3703  ,1-279666 ,173.911233586,47.5155197298,SB0        ,-2,1,1.0,0,0,2.677,0.462,0.058,0.002,0.18,0.0985,1
manga-8945-3704  ,8945-3704  ,1-280053 ,175.19729992,46.5404924062,Edc        ,-5,0,0.0,0,0,4.828,0.174,0.096,0.007,-0.02,0.089,1
manga-8945-6101  ,8945-6101  ,1-279381 ,173.637733355,46.166337697,SABab      ,2,0,0.5,1,0,3.39,0.279,0.113,0.005,0.28,0.166,1
manga-8945-6102  ,8945-6102  ,1-280104 ,173.701235773,46.9899499513,S0         ,-2,0,0.0,1,0,3.807,0.253,0.082,0.003,0.21,0.205,1
manga-8945-6103  ,8945-6103  ,1-279329 ,171.244626971,47.1435102759,SABab      ,2,0,0.5,1,0,3.945,0.259,0.119,0.006,0.16,0.251,1
manga-8945-6104  ,8945-6104  ,1-279675 ,174.128115553,47.8172263134,SBab       ,2,0,1.0,0,0,4.829,0.132,0.231,0.012,0.58,0.464,1
manga-8945-9101  ,8945-9101  ,1-279011 ,172.30913127,46.3900497012,Sc         ,5,0,0.0,1,0,2.914,0.287,0.146,0.012,0.32,0.2645,1
manga-8945-9102  ,8945-9102  ,1-279410 ,173.618706185,46.3605596127,Sab        ,2,0,0.0,0,0,4.203,0.203,0.071,0.008,-0.03,0.058,1
manga-8946-12701 ,8946-12701 ,1-613799 ,169.42303,47.0834,Edc        ,-5,0,0.0,0,1,4.397,0.21,0.148,0.038,0.05,0.16,1
manga-8946-12702 ,8946-12702 ,1-613949 ,169.823700352,47.6483583246,Sb         ,3,0,0.0,0,0,4.071,0.14,0.122,0.007,0.0,0.021,1
manga-8946-12703 ,8946-12703 ,1-279314 ,171.013323097,47.9707615331,Edc        ,-5,0,0.0,0,0,3.981,0.347,0.249,0.02,-0.41,0.629,1
manga-8946-12704 ,8946-12704 ,1-279320 ,171.148793982,47.6140153322,Scd        ,6,0,0.0,1,0,3.098,0.292,0.092,0.03,-0.08,0.2,1
manga-8946-12705 ,8946-12705 ,1-576146 ,170.461723946,48.0792542418,E          ,-5,0,0.0,0,0,4.146,0.263,0.307,0.021,0.4,0.68,1
manga-8946-1901  ,8946-1901  ,1-174119 ,169.287129083,48.5387549726,S0         ,-2,0,0.0,0,0,3.265,0.483,0.105,0.002,0.1,0.0595,1
manga-8946-1902  ,8946-1902  ,1-613755 ,169.300369024,46.8598732327,S0         ,-2,0,0.0,0,1,3.918,0.305,0.096,0.003,0.05,0.108,1
