plateifu,log(N/Ha),log(O/Hb),EW(Ha),KL_Calc,comparison,Classification
8626-9101,-0.31949613,-0.390010487,11.23078895,0.4173553006523286,lower,SFG
8710-12703,-1.13497398,0.435447074,54.7591362,0.8099315330956331,lower,SFG
8710-12704,-0.588719006,-0.302623639,20.29152966,0.6138320115696496,lower,SFG
8710-3702,-0.256437114,-0.085093283,11.7064476,0.3502851943492523,lower,SFG
8710-6102,-0.036840084,0.817729358,192.4037247,-0.013535433081492299,higher,AGN
8710-6103,-0.552779115,-0.12569764,8.042768002,0.5935857879245021,lower,SFG
8710-6104,-0.413818709,-0.552778602,8.596757412,0.4998132074051852,lower,SFG
8711-12701,-0.155873157,0.613162817,21.25675964,0.21536161971873802,higher,AGN
8711-1902,-0.416596991,0.247048334,12.72172546,0.5019760091764173,lower,SFG
8711-3701,-0.824103194,0.270220965,23.53396559,0.718631099259925,lower,SFG
8711-3704,-0.4929567,-0.282655743,51.37954044,0.5565343415752754,lower,SFG
8711-6103,-0.567216294,-0.22661048,11.37860656,0.6018873724519409,lower,SFG
8712-12702,-0.525187512,-0.011517552,24.79869604,0.5770501863773386,lower,SFG
8712-12703,-0.111908797,-0.044646698,8.387324572,0.14172576330720088,lower,SFG
8712-12704,0.251444999,0.337837985,7.998244524,-1.601059445946973,higher,AGN
8712-3703,-0.415263661,-0.380810598,9.494579315,0.5009397495081411,lower,SFG
8712-6101,-0.426728185,-0.359889373,53.14841557,0.5097492727408807,lower,SFG
8712-6102,-0.37364925,-0.290375168,16.35318041,0.46695069959464774,lower,SFG
8712-6103,-0.557325764,-0.016180185,38.46111774,0.596225346062673,lower,SFG
8712-6104,-0.072337452,0.220102806,26.91605043,0.06523902737958043,higher,AGN
8712-9101,-0.768526079,0.07990339,16.4806633,0.6974790831271628,lower,SFG
8713-12701,-0.380960447,-0.325663707,6.459214926,0.4731629223772841,lower,SFG
8713-12702,-0.533611091,-0.19050107,15.54270911,0.5821948397439541,lower,SFG
8713-12703,-0.680965077,-0.001541398,15.08893132,0.6600099836304589,lower,SFG
8713-12704,-0.580265046,-0.106216068,12.20811415,0.6091942288061254,lower,SFG
8713-12705,-0.712563279,0.065399736,9.206031561,0.6741713666977477,lower,SFG
8713-1902,-0.853940783,0.299836568,57.29012012,0.7292543172378427,lower,SFG
8713-3701,-0.873947559,-0.053500435,12.28724051,0.7361132423545702,lower,SFG
8713-6101,-1.246149222,0.420077043,18.03085327,0.8345530539068705,lower,SFG
8713-6104,-0.322704044,-0.43066033,24.32196808,0.4204820385147422,lower,SFG
8713-9102,-0.276286131,0.113203737,156.4012756,0.3726191394142362,lower,SFG
8714-12702,-0.476472973,-0.598825795,8.340748668,0.5455019346548208,lower,SFG
8714-3701,0.070224237,0.112209491,9.68897295,-0.33585538308384155,higher,AGN
8714-3703,-0.563217975,-0.078372639,15.71764445,0.5996115100978571,lower,SFG
8714-3704,0.32711926,0.713057415,26.02141094,-3.079294797885287,higher,AGN
8714-6101,-0.537647054,-0.426745518,85.73578644,0.5846293024144543,lower,SFG
8714-6102,-0.072702352,0.233751168,12.31688476,0.06599528958739409,higher,AGN
8714-6104,-0.754517489,0.26030566,38.76984787,0.6918445996241709,lower,SFG
8715-12704,-0.842621884,0.295706169,26.92338133,0.7252812508800135,lower,SFG
8715-1902,-0.637277625,0.091654449,8.169424772,0.6390993168944419,lower,SFG
8715-3702,0.115896239,1.081086344,269.6727982,-0.5326589129619554,higher,AGN
8715-6101,-0.289344409,-0.371001733,9.711383104,0.38667545744713583,lower,SFG
8715-6102,-0.61724927,-0.096780202,15.26941133,0.6289511064008348,lower,SFG
8715-9101,-0.318711038,-0.601190213,31.88308287,0.41658620126982415,lower,SFG
8715-9102,-0.424575029,-0.460023309,23.84271574,0.5081119747083841,lower,SFG
8716-12702,-0.893954289,0.176297999,14.64654875,0.7427709360060526,lower,SFG
8716-12703,-0.494305749,-0.2208963,7.013913512,0.5574205503466307,lower,SFG
8716-12704,-0.365512408,-0.388500106,8.193665743,0.4599091070829435,lower,SFG
8716-12705,-0.354768173,-0.461254798,9.830501239,0.4503982307159178,lower,SFG
8716-3701,-0.143303214,0.03545534,17.66800404,0.1953859394906089,lower,SFG
8716-3702,-0.424997954,-1.514404216,13.6547308,0.5084341961076706,lower,SFG
8716-6101,-0.479279292,-0.408966867,31.27406311,0.5474072402708643,lower,SFG
8716-6102,-0.420631182,-0.5688139,6.103415728,0.505092473373563,lower,SFG
8716-9102,-0.451610454,-0.480694716,17.69103432,0.5281151468579153,lower,SFG
8717-12703,-0.770818484,0.113128298,11.42567205,0.698389012683341,lower,SFG
8717-12705,-0.790856332,0.048052481,6.141444802,0.7062018189396695,lower,SFG
8717-3703,-0.434192429,-0.375461006,73.14889336,0.5153648444340159,lower,SFG
8717-3704,-0.411427663,-0.71797201,88.88543701,0.4979409399021777,lower,SFG
8717-6102,-0.271365029,-0.216703824,7.67208302,0.36719345243084023,lower,SFG
8717-9101,0.024604713,0.226855541,14.78557134,-0.17956994787419034,higher,AGN
8718-12701,-0.011577833,0.731992345,12.98509121,-0.07666959772627258,higher,AGN
8718-12702,0.133715024,0.893462859,24.06084108,-0.6239377121623182,higher,AGN
8718-12703,-0.721967515,-0.075428036,7.584011078,0.6782410868386795,lower,SFG
8718-1902,-0.604933555,0.107624311,33.66259766,0.6225230641813948,lower,SFG
8718-3703,-0.652825946,0.006975018,51.40012455,0.6467279085658035,lower,SFG
8718-6102,-0.155442581,-0.242741001,17.994524,0.21469064542313265,lower,SFG
8718-6104,-0.480878229,-0.283886668,34.70934296,0.5484877838232638,lower,SFG
8718-9101,-0.369787955,-0.674966057,19.95332527,0.46362616197561446,lower,SFG
8719-12702,-0.562958996,-0.009019225,108.9714088,0.5994634904559174,lower,SFG
8719-12705,-0.868695991,0.266871752,9.638614893,0.7343326908416803,lower,SFG
8719-3702,-0.562024393,-0.098152743,8.102155685,0.5989286996145642,lower,SFG
8719-3703,-0.498453857,-0.326247882,14.00949073,0.5601300319153977,lower,SFG
8719-6101,-0.420028031,-0.349109806,9.460174322,0.5046283277003889,lower,SFG
8719-6103,0.022369432,0.319993308,15.42958975,-0.172730884813032,higher,AGN
8719-6104,-0.548227996,-0.304157096,13.00808334,0.5909200273452312,lower,SFG
8719-9101,-1.045006516,0.380433514,16.44064856,0.7873614677179381,lower,SFG
8719-9102,-0.259197636,-0.097319203,7.743579149,0.35346410097248304,lower,SFG
8720-12704,-0.7308686,0.042888196,11.44897795,0.6820343491369496,lower,SFG
8720-1901,-0.261651188,0.991155028,9.747601748,0.35626937807965386,higher,AGN
8720-1902,-0.468071101,-0.238385278,92.5209198,0.5397294614984627,lower,SFG
8720-3701,-0.202230758,0.027861206,9.415052891,0.2825735058377081,lower,SFG
8720-6103,-0.723165533,0.147854432,12.33035517,0.6787549270164845,lower,SFG
8720-6104,-0.954687972,0.185014681,7.430092573,0.7618360707828029,lower,SFG
8721-12702,-0.477740154,-0.395605938,9.646823645,0.546363664211699,lower,SFG
8721-12703,0.254116951,0.004930131,6.768673539,-1.635603968563553,higher,AGN
8721-3701,-0.347460639,-0.409234442,11.07653832,0.4437867012823843,lower,SFG
8721-6101,-0.531810712,-0.117640174,40.04556751,0.5811025379413192,lower,SFG
8721-6102,-0.342586957,-0.235327233,19.26899099,0.4393111109584299,lower,SFG
8721-6103,0.197582831,0.24029471,6.902190447,-1.049212756814164,higher,AGN
8722-12703,-0.426221799,-0.539425135,11.44454503,0.5093649153807293,lower,SFG
8722-12704,-0.429834806,-0.474363562,6.145699183,0.5120977940255402,lower,SFG
8722-12705,-0.433196497,-0.559908871,19.73267746,0.5146209412612457,lower,SFG
8722-1901,0.053165474,-0.008383327,10.13055992,-0.2734104469551546,higher,AGN
8722-1902,-0.521150539,-0.34830019,6.386237502,0.5745536313631565,lower,SFG
8722-3701,-1.046970838,0.434661314,114.389534,0.787882843414291,lower,SFG
8722-3703,-0.616176191,-0.057807755,8.892622471,0.6283968226753369,lower,SFG
8723-12701,-0.315464366,-0.287698653,13.89279413,0.4133893395999074,lower,SFG
8723-12703,-0.341274323,-0.208103253,13.92996764,0.4380965036039972,lower,SFG
8723-12704,0.168493116,0.605997412,12.49570894,-0.8331710530363878,higher,AGN
8723-12705,0.213619289,0.391017689,12.38856649,-1.1892741568612002,higher,AGN
8723-1901,-0.21159139,-0.069232539,8.39460659,0.295035643129236,lower,SFG
8723-1902,-0.28388046,-0.27700143,35.29853535,0.3808531493175986,lower,SFG
8723-3702,-0.246266995,0.205069687,78.02079201,0.33836226678293335,lower,SFG
8723-3703,-0.268298553,-0.157336673,12.75755262,0.3637759778597316,lower,SFG
8723-6101,-0.495507502,-0.592500603,24.71380997,0.5582079126921169,lower,SFG
8723-6104,0.029143805,0.661320793,41.48076057,-0.19367115381014455,higher,AGN
8723-9102,0.113855132,-0.005257645,6.433316867,-0.5227861575700146,higher,AGN
8724-12701,-0.286535057,-0.510661071,8.949370146,0.3836923552241942,lower,SFG
8724-12705,-0.387613447,-0.099166798,6.535274625,0.4787238392380291,lower,SFG
8724-1902,-0.433404705,-0.611051294,20.17588329,0.5147765961103777,lower,SFG
8724-3704,-0.478728593,-0.656269701,8.170473814,0.5470342408769374,lower,SFG
8724-6103,-0.53996632,-0.074132459,13.32800174,0.586019463302499,lower,SFG
8724-9101,-0.5321895,-0.245555451,15.96096802,0.5813326771034819,lower,SFG
8724-9102,-0.537564567,-0.309988218,12.75779009,0.5845797421040114,lower,SFG
8725-3701,-0.715188928,0.164453399,48.22017574,0.6753141253779921,lower,SFG
8725-3703,-0.303582265,-0.584247144,25.99080801,0.40146072292647494,lower,SFG
8725-6102,-0.297097525,-0.615227446,50.18452454,0.394794722809202,lower,SFG
8725-9101,-1.272408259,0.512579119,145.5693092,0.8399098320676635,lower,SFG
8725-9102,-0.169857474,0.689474187,22.26108313,0.23666269476130242,higher,AGN
8936-12703,-0.933715021,0.012494073,8.496097247,0.7554388598296549,lower,SFG
8936-12704,-0.974973221,0.387193739,38.65372181,0.767846847862103,lower,SFG
8936-6104,-1.063493373,0.485737498,108.099556,0.792215431288988,lower,SFG
8937-12701,-0.348899995,-0.142070834,6.811666171,0.4450982980528654,lower,SFG
8938-12701,-0.27443122,-0.286201827,6.004982948,0.37058245864540706,lower,SFG
8938-12702,0.20032985,0.243356225,13.61835146,-1.0720226969874127,higher,AGN
8938-12705,-0.547508693,-0.130500191,52.55915642,0.5904965223427333,lower,SFG
8938-3701,-0.235114936,-0.473233511,19.52417183,0.32489281129055525,lower,SFG
8938-3703,-0.389518239,-0.666527527,10.17976713,0.4803001096175691,lower,SFG
8938-9101,-0.37612536,-0.487475265,8.701331615,0.4690666385415986,lower,SFG
8943-12703,-0.523747661,-0.197744494,11.29999002,0.5761620772156967,lower,SFG
8943-12704,-0.658228778,0.239652771,127.8777924,0.6493295155249088,lower,SFG
8943-1901,-0.305066043,-0.21481836,45.40384483,0.4029702939391966,lower,SFG
8943-3702,0.00519299,0.018064803,13.9697845,-0.12237263396694487,higher,AGN
8943-6102,-0.353523417,-0.174525364,8.299828053,0.4492803223226377,lower,SFG
8943-6103,-0.81470722,0.015732849,7.485672712,0.7151836445661137,lower,SFG
8943-9101,-0.163133951,0.233451656,8.212391853,0.22653879398421328,higher,AGN
8944-12702,-0.322577943,-0.327480139,12.47696948,0.4203596064116055,lower,SFG
8944-12703,-0.473932892,-0.930195676,38.79673958,0.5437676193192768,lower,SFG
8944-12705,-0.266329398,-0.139218027,7.342914939,0.36156641897380815,lower,SFG
8944-1901,-0.836636198,0.1570761,7.582879384,0.7231523794199983,lower,SFG
8944-3701,-0.68430806,-0.019589986,18.81624937,0.6615448837808513,lower,SFG
8944-3703,-0.414136399,-0.62845778,25.58651257,0.5000612069699439,lower,SFG
8944-3704,-0.464549635,-0.70131226,18.25753069,0.5372791843741932,lower,SFG
8944-6101,-0.584866276,-0.123268674,16.58961153,0.611727650339634,lower,SFG
8944-6103,-0.456880616,-0.71525036,41.3486824,0.5318785661604558,lower,SFG
8944-6104,-0.693646399,0.088602264,15.52680087,0.6657857708972295,lower,SFG
8944-9101,-0.641367617,0.017758673,17.36345267,0.6411267103079538,lower,SFG
8944-9102,-0.720588342,0.050680951,15.58385825,0.6776482672631443,lower,SFG
8945-12701,-0.440799572,-0.362846911,22.92056465,0.5202587981453288,lower,SFG
8945-12702,-0.420708624,-0.562079854,24.95525169,0.5051520221499505,lower,SFG
8945-12705,-0.442763552,-0.34933164,12.70562029,0.5216998705049081,lower,SFG
8945-3702,-0.677274905,0.082864443,179.0013809,0.6583052881732822,lower,SFG
8945-3703,0.022037023,0.440008199,6.021349748,-0.1717196762222608,higher,AGN
8945-6101,-0.411394931,-0.336756003,11.95094776,0.4979152391903193,lower,SFG
8945-6103,-0.15668205,0.149490039,21.80464792,0.2166196390976891,lower,SFG
8945-9101,-0.466668966,-0.216151538,12.81450033,0.5387560470750132,lower,SFG
8945-9102,-0.134396959,-0.143767159,8.230846882,0.18072953475929054,lower,SFG
8946-3701,-0.087679218,0.533837139,20.12490892,0.0961812233426278,higher,AGN
8946-3702,-0.610627881,-0.195428329,9.927634001,0.6255133615139437,lower,SFG
8946-3703,0.115406016,0.241075041,13.16858506,-0.5302773524775877,higher,AGN
8946-6101,-0.393254283,-0.634800374,38.7321558,0.48337159164723187,lower,SFG
8946-6102,-0.294075158,-0.497576639,27.19319534,0.391649217863984,lower,SFG
8946-6103,-0.762077836,0.266342607,31.08073711,0.6949014094917945,lower,SFG
8946-9101,-0.50817228,-0.433832689,20.53468561,0.5663879712477642,lower,SFG
8946-9102,0.059647859,-0.228200994,6.1247859,-0.2965281280450298,higher,AGN
8947-12702,-0.60841394,-0.234466274,42.30657387,0.6243544928582803,lower,SFG
8947-12704,0.13629535,0.2686647,17.02320528,-0.637963739792059,higher,AGN
8947-1901,-0.29063522,-0.46591968,83.99635887,0.38803871295888703,lower,SFG
8947-3701,-0.3826746,0.875731329,24.48140287,0.474603997820505,higher,AGN
8947-6103,-0.430986466,-0.547601416,21.53959751,0.5129643029954236,lower,SFG
8947-9101,-0.262038007,-0.525887338,63.45366859,0.3567099328628165,lower,SFG
8947-9102,0.266729292,0.191954662,7.091249347,-1.8109242649954274,higher,AGN
8948-12701,-0.433104617,-0.166279386,19.07362843,0.5145522295895869,lower,SFG
8948-12703,-0.470452795,-0.658618246,18.19825792,0.5413762697680109,lower,SFG
8948-12704,-0.020706799,0.256036795,30.90069771,-0.05310484640340207,higher,AGN
8948-12705,-0.455395539,-0.572397415,32.67950153,0.5308224112910922,lower,SFG
8948-1901,0.040784034,0.138522961,12.34963775,-0.23119596734665748,higher,AGN
8948-3701,-0.660148392,-0.0048152,13.97165823,0.6502478715910078,lower,SFG
8948-3703,-0.641724672,-0.138073331,32.14052582,0.6413029931209442,lower,SFG
8948-6101,-0.425331572,-0.76582771,12.50130916,0.508688160814684,lower,SFG
8948-9101,-0.578703664,-0.041242248,23.84270668,0.6083294853063468,lower,SFG
8977-12702,-0.549506398,-0.139140965,46.99913406,0.5916712389479285,lower,SFG
8977-12704,-1.084350746,0.509026204,115.263443,0.7975531847816284,lower,SFG
8977-12705,-0.795738644,-0.023418578,6.483724276,0.708067965380063,lower,SFG
8977-1901,-0.631570206,0.483688322,15.18430829,0.636245008554634,lower,SFG
8977-3704,-0.819803207,0.273875496,218.4076042,0.7170596346098246,lower,SFG
8977-6102,-0.405317283,-0.452588823,12.37049127,0.4931098416001458,lower,SFG
8977-6103,-0.023143028,0.087623755,22.55126572,-0.04696365022928006,higher,AGN
8977-6104,-0.414568022,-0.544098286,27.1934824,0.5003978610703157,lower,SFG
8977-9101,0.225991968,0.237267411,8.554338932,-1.3099177076269362,higher,AGN
8977-9102,-0.410068532,-0.493678604,50.75379562,0.4968721607239559,lower,SFG
8978-12701,-0.385778373,-0.178618451,6.60591046,0.47719862613307695,lower,SFG
8978-12702,-0.307310891,-0.241445087,14.16118431,0.4052432095538462,lower,SFG
8978-12703,-0.612651365,-0.069719668,23.98325968,0.6265683915246344,lower,SFG
8978-12704,-0.012713975,0.052371625,6.288823843,-0.07368829491625983,higher,AGN
8978-12705,-0.035768283,0.136732829,39.39750671,-0.016085910294220795,higher,AGN
8978-3701,-0.309984754,-0.650584737,124.4764957,0.4079334315552532,lower,SFG
8978-6101,-0.233904052,-0.267504395,14.41785502,0.32340461918522945,lower,SFG
8978-6104,-0.191742087,0.479974787,7.013558269,0.2681907151086189,higher,AGN
8978-9101,0.190084777,0.272337297,14.80700564,-0.9892312453117285,higher,AGN
8979-12701,0.20087952,0.328982335,20.00160027,-1.0766428062256725,higher,AGN
8979-1902,0.113668299,-0.429137828,7.893178701,-0.5218881039439149,higher,AGN
8979-3701,-0.464040495,-0.36970566,25.09207964,0.5369233900827821,lower,SFG
8979-3702,-0.068302878,-0.026759234,20.518466,0.05680895657407192,lower,SFG
8979-3704,-0.34169949,-0.175369011,27.29561329,0.4384903495504229,lower,SFG
8979-6101,-0.490684964,-0.437220598,22.48547745,0.5550363825200869,lower,SFG
8979-6102,0.065562185,0.616074808,15.4983964,-0.31826648096691956,higher,AGN
8979-6104,-0.2314458,-0.110741892,6.868655324,0.32036759219315303,lower,SFG
8980-12701,-0.444224031,-0.442413049,17.1301198,0.5227674844285514,lower,SFG
8980-12704,-0.724665669,0.047795569,31.12898445,0.6793968950236905,lower,SFG
8980-12705,-0.553042762,-0.268502983,23.71740961,0.5937394890439585,lower,SFG
8980-3704,-0.758274963,0.049854112,13.15607429,0.6933685303573187,lower,SFG
8980-9101,-0.340219153,-0.427025567,22.69541025,0.4371172796380438,lower,SFG
8980-9102,-0.503383249,-0.189367434,9.492483854,0.5633198094104452,lower,SFG
8981-12702,-0.644194336,-0.043916565,22.49967813,0.6425192057698631,lower,SFG
8981-12703,0.074442593,0.127410518,17.87293482,-0.3521276133504436,higher,AGN
8981-12705,-0.953635266,0.143549145,16.4577775,0.7615194652954038,lower,SFG
8981-1901,-0.185172145,-0.066334466,9.340962887,0.25894698644430303,lower,SFG
8981-1902,-0.504766661,-0.198290978,9.261422873,0.5642092088231564,lower,SFG
8981-3702,-0.486317562,-0.476143765,47.47259808,0.5521365702787333,lower,SFG
8981-3703,-0.471645331,-0.198441513,98.80702591,0.5421977119005116,lower,SFG
8981-3704,-0.518566934,-0.19316178,46.29094505,0.5729451714192172,lower,SFG
8981-6101,0.111571879,0.453079384,13.90944672,-0.5118753949833084,higher,AGN
8981-6103,-0.270507449,-0.110011647,8.920810938,0.3662405620311322,lower,SFG
8981-6104,0.05567104,0.889099905,8.10756743,-0.2822601094550572,higher,AGN
8981-9102,-0.756317667,0.052336293,13.27606535,0.6925758688674262,lower,SFG
8985-12701,-0.493003966,-0.044156928,29.82889843,0.5565654332310402,lower,SFG
8985-12703,-0.041021998,0.519790455,10.99615645,-0.003686382166272484,higher,AGN
8985-12704,-0.766193121,0.077322067,16.25031376,0.6965495919387177,lower,SFG
8985-12705,-0.433954499,-0.378875002,7.272353053,0.5151872736129829,lower,SFG
8985-1901,-0.896843781,0.340924078,79.95021057,0.7437163730929687,lower,SFG
8985-1902,-0.131425996,-0.02265953,14.14173436,0.1757438752946754,lower,SFG
8985-3701,-0.642989973,0.061958107,39.67869282,0.6419267784993782,lower,SFG
8985-3702,-0.456343841,-0.523802134,7.209721923,0.5314972140997912,lower,SFG
8985-3703,-0.139329705,0.314453242,8.506366968,0.18889994695072332,higher,AGN
8985-3704,-0.575930106,0.054596433,63.53220177,0.6067870333775439,lower,SFG
8985-6102,-0.404117911,-0.265927301,16.29921818,0.49215364274808904,lower,SFG
8985-6103,-0.632983935,-0.116900374,10.28470325,0.6369547736431901,lower,SFG
8985-6104,-0.258393438,-0.42973717,65.02469635,0.35254050602800724,lower,SFG
8988-12703,-0.397478841,-0.119164789,23.16329241,0.486812819899085,lower,SFG
8988-12704,-0.223292629,-0.255091579,8.432793856,0.3101406527574664,lower,SFG
8988-3702,-0.442221633,-0.210585927,9.47057128,0.5213028567477526,lower,SFG
8988-3703,-0.468183128,-0.693519672,48.53185558,0.539807109300307,lower,SFG
8988-3704,-0.700920411,0.075815461,38.75376225,0.6690423035848847,lower,SFG
8988-6101,-0.625358676,-0.093741876,7.731559157,0.6331047899053661,lower,SFG
8988-6102,0.083320643,0.058263214,16.05561948,-0.3875344324884662,higher,AGN
8988-6104,-0.186263938,-0.545642363,227.9188194,0.26049593208030264,lower,SFG
8988-9101,-0.180526099,-0.039824628,7.377855301,0.25229742213617146,lower,SFG
8988-9102,-0.215659873,-0.23070495,9.864744186,0.3003460709592961,lower,SFG
8989-12701,-0.248400703,-1.633137863,13.73092961,0.3408916995032505,lower,SFG
8989-12702,-0.455471766,-0.454610542,13.32269287,0.5308767048221328,lower,SFG
8989-1901,-0.475133258,-0.594168205,41.93321705,0.5445883664163683,lower,SFG
8989-1902,-0.121076263,-0.563393836,22.83325243,0.15798427176900498,lower,SFG
8989-3703,0.009476714,0.93888542,29.0244174,-0.13458014294634402,higher,AGN
8989-3704,-0.580445469,-0.025639769,26.77946758,0.6092939871684095,lower,SFG
8989-6101,-0.479058538,-0.548317129,9.359020948,0.5472577711744899,lower,SFG
8989-6102,-1.037802196,0.441173794,14.48523021,0.7854376498334799,lower,SFG
8989-9102,-0.308914289,-0.512402645,35.8596077,0.4068586343650964,lower,SFG
8990-12701,-0.464170097,-0.539542254,13.63575792,0.5370139946044536,lower,SFG
8990-12702,0.310394628,0.036981909,7.59514602,-2.631926495055568,higher,AGN
8990-12703,-0.427151911,-0.45823953,10.46883559,0.5100705560331799,lower,SFG
8990-12705,-0.243339242,1.079470309,21.45393085,0.3348668963034561,higher,AGN
8990-1902,-0.661285029,0.017008828,57.97246265,0.6507901772206691,lower,SFG
8990-3703,-0.494011726,-0.461715787,7.095256329,0.5572276139927368,lower,SFG
8990-6103,-0.121751673,-0.231316974,21.65338278,0.1591621877341105,lower,SFG
8990-6104,-0.416218435,-0.370533922,34.89565849,0.5016821136766354,lower,SFG
8990-9101,-0.045370547,0.27644204,9.078141928,0.006385601484517833,higher,AGN
8990-9102,-0.363221117,-0.15345287,13.68225479,0.4579014158975041,lower,SFG
8991-12703,-0.530714386,-0.6883529,8.16643858,0.5804354643703502,lower,SFG
8991-12704,-0.36686504,0.007285783,31.96252966,0.46108915913132176,lower,SFG
8991-12705,-0.384911052,-0.446218099,18.90293598,0.47647547768513343,lower,SFG
8991-3703,-0.679729191,0.023969139,8.060288668,0.659440277958464,lower,SFG
8991-6101,-0.352259536,-0.427642216,47.61834812,0.44814177483737927,lower,SFG
8991-6104,-0.429920205,-0.575271341,40.52273083,0.512162124363015,lower,SFG
8991-9101,-0.513727733,-0.264902553,42.91136551,0.5699097254890545,lower,SFG
8992-12701,-0.307826343,-0.40049259,25.51559448,0.40576325424092763,lower,SFG
8992-12702,-0.225112103,-0.319330266,36.69361115,0.31244370747203065,lower,SFG
8992-12704,-0.492445063,-0.701458534,32.69027519,0.5561975904384684,lower,SFG
8992-3702,-0.059568915,0.491460898,20.70086718,0.038119701285714624,higher,AGN
8992-6101,-0.228339356,-0.025672948,73.33571243,0.316499180149314,lower,SFG
8992-6102,0.249563637,0.282936436,8.186652064,-1.5772385431254827,higher,AGN
8992-9101,-0.491647935,0.038407906,10.55225134,0.5556722197401692,lower,SFG
8992-9102,-0.278205019,-0.327122889,8.113909364,0.3747154396059992,lower,SFG
8993-12701,0.339290948,0.281784594,10.68275428,-3.476853524421553,higher,AGN
8993-12702,0.265725411,0.338677096,6.081639608,-1.7961766115216617,higher,AGN
8993-12703,-0.963336899,0.369525131,9.051952124,0.7644196633564793,lower,SFG
8993-12704,-0.640908393,-0.137319654,9.01027743,0.640899818703593,lower,SFG
8993-12705,0.1032353,1.070437492,179.1912193,-0.47319168665904887,higher,AGN
8993-3702,-0.572142979,-0.182622225,32.0108881,0.6046676489771754,lower,SFG
8993-6102,-0.405357197,-0.165478157,8.027959585,0.49314161796969835,lower,SFG
8993-6103,-0.162525031,-0.092558596,60.77920914,0.22561128792703844,lower,SFG
8993-9102,-0.120792722,0.788339661,17.45344925,0.15748897323078404,higher,AGN
8994-12702,-0.559472387,-0.139796226,15.65617561,0.5974634660404932,lower,SFG
8994-12703,-0.437442382,-0.768437276,13.26885438,0.5177810116653775,lower,SFG
8994-12705,-0.389294456,-0.436764421,11.80962658,0.48011528499841727,lower,SFG
8994-9102,-0.227492337,-0.623233826,120.6634674,0.3154384204080509,lower,SFG
8995-12701,-0.399909285,-0.590306908,6.22546339,0.4887774581576054,lower,SFG
8995-12702,-0.915811856,0.206382741,12.90113199,0.7498248078489523,lower,SFG
8995-12705,0.232563478,0.118074726,7.195761442,-1.3791077129237936,higher,AGN
8995-3702,-0.354351428,-0.362649,10.04313517,0.4500243303029735,lower,SFG
8995-3703,-0.044895106,0.271475058,7.213404775,0.00529268215650891,higher,AGN
8995-6101,-0.298302457,-0.454977161,39.79687214,0.39604184661614317,lower,SFG
8995-9101,-0.187350866,0.068121249,6.569714546,0.2620328647136825,lower,SFG
8995-9102,-0.897161784,0.347203466,16.62469912,0.7438201790461982,lower,SFG
8996-12701,-0.347613535,-0.565167166,10.15549159,0.4439262452400571,lower,SFG
8996-12703,-1.064805391,0.457002682,49.28305244,0.7925554747351027,lower,SFG
8996-12705,0.166873905,0.292395948,7.411471605,-0.8223638646154829,higher,AGN
8996-3703,-0.366397158,-0.278263923,53.51350594,0.4606814051608722,lower,SFG
8996-6102,-0.631177626,-0.036249511,54.6198864,0.6360475897827587,lower,SFG
8996-9101,-0.42899015,-0.58477349,12.07853222,0.511460863614579,lower,SFG
8997-12701,0.065321575,0.080363928,6.837652445,-0.31736970966514977,higher,AGN
8997-12702,-0.380562343,-0.030779207,13.63814211,0.47282740821974056,lower,SFG
8997-12705,-0.124204835,-0.02842137,26.10755205,0.16341797967699123,lower,SFG
8997-1902,0.273372648,0.189050889,8.479306698,-1.9123150838139753,higher,AGN
8997-3701,-0.35811959,-0.550675221,15.14365172,0.45339141427628826,lower,SFG
8997-3702,-0.694254848,0.201811066,32.53901291,0.666059729493177,lower,SFG
8997-3704,-0.490885889,-0.122641041,24.65390348,0.5551691558975532,lower,SFG
8997-9102,-0.417952161,-0.394368862,13.22916508,0.5030260538889548,lower,SFG
8998-12701,-0.226718001,0.256790786,6.1112957,0.31446642813237724,lower,SFG
8998-12702,-0.346666841,-0.192014212,7.794558287,0.44306138393832495,lower,SFG
8998-12704,-0.504638497,-0.453162161,8.563441992,0.5641269179520209,lower,SFG
8998-12705,-0.058499056,0.760256445,13.78818655,0.03578790997878345,higher,AGN
8998-3701,-0.423631754,-0.456149152,27.02484894,0.5073922062756064,lower,SFG
8998-3702,0.08491121,0.266837994,6.05033048,-0.39405026539463806,higher,AGN
8998-6102,-0.50207231,-0.646013113,24.14691257,0.5624746670337724,lower,SFG
8998-6103,-0.711246676,0.150034062,23.25279045,0.6735964304546326,lower,SFG
8998-6104,-0.693568665,-0.004610971,8.952098846,0.6657507499568149,lower,SFG
8999-12701,-0.473513683,-0.45437425,25.59827185,0.5434804942516133,lower,SFG
8999-12703,-0.502496939,-0.693000972,33.9380188,0.5627486683636749,lower,SFG
8999-12704,-0.630547975,-0.212005919,7.397335847,0.6357306597651956,lower,SFG
8999-1901,-0.552197413,-0.060725102,143.0047607,0.5932463864198803,lower,SFG
8999-3701,-0.542519192,-0.184475309,10.12671971,0.5875422838207298,lower,SFG
8999-3704,-0.68278014,0.007400936,24.21024036,0.6608444578165615,lower,SFG
8999-6104,-0.345714709,-0.039123236,14.32111835,0.44218952990585336,lower,SFG
9000-12702,-0.44726024,-0.574226823,10.87672019,0.5249760805068798,lower,SFG
9000-12705,-0.334798028,-0.371369981,9.038547754,0.43204585650401217,lower,SFG
