plateifu,avg_emline_sflux_cen_oiii_5008,avg_emline_sflux_cen_hb_4862,avg_emline_sflux_cen_nii_6585,avg_emline_sflux_cen_ha_6564,avg_emline_sew_peak_ha_6564,avg_objdec,avg_stellar_vel_lo,avg_stellar_vel_hi,avg_stellar_sigma_1re,avg_ha_z,avg_ha_gsigma_1re,avg_emline_sflux_cen_oiid_3728,avg_emline_sflux_cen_h12_3751,avg_emline_sflux_cen_h11_3771,avg_emline_sflux_cen_hthe_3798,avg_emline_sflux_cen_heta_3836,avg_emline_sflux_cen_neiii_3869,avg_emline_sflux_cen_hzet_3890,avg_emline_sflux_cen_heps_3971,avg_emline_sflux_cen_hdel_4102,avg_emline_sflux_cen_hgam_4341,avg_emline_sflux_cen_heii_4687,avg_emline_sflux_cen_hb_48621,avg_emline_sflux_cen_oiii_4960,avg_emline_sflux_cen_oiii_50081,avg_emline_sflux_cen_ni_5199,avg_emline_sflux_cen_hei_5877,avg_emline_sflux_cen_oi_6302,avg_emline_sflux_cen_oi_6365,avg_emline_sflux_cen_nii_6549,avg_emline_sflux_cen_ha_65641,avg_emline_sflux_cen_nii_65851,avg_emline_sflux_cen_sii_6718,avg_emline_sflux_cen_sii_6732,avg_emline_sflux_cen_hei_7067,avg_emline_sflux_cen_ariii_7137,avg_emline_sflux_cen_ariii_7753,avg_emline_sflux_cen_peta_9017,avg_emline_sflux_cen_siii_9071,avg_emline_sflux_cen_pzet_9231,avg_emline_sflux_cen_siii_9533,avg_emline_sflux_cen_peps_9548
10145-12705,18.20131874,114.5195033,182.5360819,408.2793376,58.37672806,68.04037476,-50.78037771,27.18542608,-625.7596436,-2.33E-05,10.20565987,-24.64717992,-100.7219543,8.697970231,28.91055552,83.53981272,27.31336403,84.69355265,40.61104711,-9.701180458,21.62539673,10.13156192,114.5195033,4.567572594,18.20131874,-16.30789693,19.98924065,39.7450943,1.654627522,57.82661438,408.2793376,182.5360819,85.34469096,58.39017868,0.230286747,7.701332887,2.361401478,-5.360033353,14.71203423,7.447094917,58.37886556,4.019038916
10145-9101,3.912006382,13.62639399,13.016931,27.11069542,19.94312912,68.10176086,-7534.625141,-7478.703114,-721.6307487,-6.57E-05,-225.6417251,4.444662034,-749.351678,9.313463636,-20.17789868,24.7950644,-6.682637502,-6.731078635,-3.961054564,-1.241797023,-13.54070134,3.726707134,13.62639399,-2.559282918,3.912006382,-3.901094395,-6.037696496,-3.547235213,-7.888101455,2.231514804,27.11069542,13.016931,6.272206172,5.583945468,-2.51175804,3.116997758,-8.344240606,-0.483198914,0.636633455,-0.301233413,4.051369578,-0.751563547
10145-9102,2.059787296,15.89501421,4.960357875,7.41171968,9.576506019,68.08509827,-7512.798801,-7457.028439,-713.5439224,0.000409245,-87.95761299,1.202286348,-5.598982766,19.56947623,-40.09807526,-18.78268993,44.57922683,-22.23115151,-9.223817855,-3.290776946,-11.17735182,3.848592012,15.89501421,6.946603419,2.059787296,7.515428226,21.68031864,13.79378619,7.188973829,9.004064098,7.41171968,4.960357875,1.416462459,3.56288695,-2.117101789,-0.004261372,-7.576622218,5.986555874,4.639043981,-1.864972392,5.738862671,2.984231596
10146-12701,32.38999812,58.8870608,239.3711446,258.8684285,61.16772079,68.08912659,-31.3944664,30.17520142,-643.5677592,-1.54E-05,69.3531901,41.76395925,-25.74248632,-23.49420357,11.88911152,-44.09711202,-13.8917497,-16.74980323,-5.577268124,11.28677877,37.78508759,2.73616004,58.8870608,11.36810303,32.38999812,7.296833833,4.359453996,40.56588745,21.14809481,79.15948741,258.8684285,239.3711446,86.91898092,55.77810033,2.071444591,3.075817664,-11.98795223,6.744760354,12.51298237,4.256916046,28.13441594,2.684454282
10146-12702,2.272516569,19.77037303,45.01004664,86.23310852,12.41926257,68.14162445,6.687854767,67.49227651,-628.8329671,0.000119556,25.30323219,-13.47013791,-0.422124545,-2.085787058,-13.59980774,-32.15098953,-10.81385485,-19.62995275,29.49824969,13.8896033,9.882844289,-3.881039222,19.77037303,15.92281532,2.272516569,3.756821871,31.66370964,-8.038120429,4.407756885,16.74140867,86.23310852,45.01004664,22.0460097,17.20143445,6.02038304,-2.217930595,-10.51942603,11.87260373,5.114309947,0.797532002,20.14165624,-2.272480806
10146-12703,6.865050346,1.882545337,18.79711884,50.77204013,19.56825089,68.13787842,-7.128847599,111.3991184,-728.3920898,0.000344931,-226.724483,22.7080819,-5.3659871,-10.68608911,-4.366417542,34.08675504,21.70286278,-11.41025031,-0.154914645,-4.726182811,5.16189716,13.87831984,1.882545337,-1.287897763,6.865050346,4.608415887,-18.77466254,5.956241034,2.013644338,10.39800815,50.77204013,18.79711884,11.55304611,5.842003405,-6.087062087,1.446745625,0.091075864,2.16648937,0.173387589,-1.64135937,7.689847954,2.838338751
10146-12704,3.907694181,3.472333392,24.86868477,60.22106806,36.42011642,68.04037476,-67.32896423,7.205548604,-640.4642054,-0.000161731,-999,19.89013354,18.1195666,-10.17569033,-11.72601128,16.58752378,-0.481817345,-4.395183404,-6.732612769,7.315791766,-17.99171384,4.296786785,3.472333392,-1.232718627,3.907694181,-1.125918786,42.66362254,-7.089174589,-11.69099553,13.0559988,60.22106806,24.86868477,12.13428466,5.829590321,1.261887074,-3.194253127,-7.777591705,-3.57348005,3.625220537,-0.344405413,9.231602351,0.651471943
10146-12705,23.36952527,8.533482552,15.62020461,33.72397614,49.09464391,68.03662872,-23.70872561,28.38663292,-637.6545207,2.32E-05,63.10460281,20.73815155,-16.98841413,-8.01955986,21.21305656,14.56265704,-20.98224576,-2.023587028,-29.39933141,-3.074320594,-4.181300322,-0.585935871,8.533482552,2.504170497,23.36952527,-2.987973849,6.904901663,13.8772281,-1.332828482,3.05260404,33.72397614,15.62020461,16.2713178,7.062634627,-8.005882104,-1.885234515,-12.6331679,13.95581659,8.061203003,-0.206711163,15.41905117,-19.0390288
10146-9101,0.739174068,6.053913434,10.50426928,16.71144454,2.361412287,68.09857178,-44.82632828,2.104232788,-569.8503316,-7.00E-05,54.76127497,2.361953656,-2.770377318,1.829219262,-8.415858428,-23.44573975,-1.308062812,-26.93671799,-7.830429872,26.31792132,11.92839845,-20.88508987,6.053913434,2.325878302,0.739174068,2.238265236,-13.04256535,1.968256553,-1.015065352,5.550706546,16.71144454,10.50426928,1.586282571,5.322570801,10.88544114,-5.334394932,-10.46337064,7.522602558,2.376899163,-4.465136369,2.160293818,-15.505126
10146-9102,6.205864271,15.42573833,25.82442983,86.41297404,28.39750926,68.08190155,-38.34703827,104.4979706,-615.2362061,0.000214729,6.086467028,-73.48846181,-30.6845932,-8.05201896,-16.07795461,-16.07114665,43.39388784,-14.27467664,35.41703161,-6.655498664,22.98790677,4.991877715,15.42573833,4.683873177,6.205864271,1.427342772,19.99112066,10.96822866,9.74871858,6.684700966,86.41297404,25.82442983,16.43920199,12.50842667,1.097704828,-3.09145538,-4.973059018,5.413720131,6.942426999,1.005951762,7.62195317,-8.796923319
10147-12701,31.3726877,58.81911254,110.8831053,234.0413876,109.0420265,68.09287262,-19.78866759,49.1848402,65.09366035,0.000202305,59.77198315,87.22039461,3.028158486,-39.12489843,-21.72801805,8.577373624,-10.76240408,-44.15307093,26.5993073,-3.229645431,28.13338482,-2.687535778,58.81911254,6.748101965,31.3726877,13.64708805,-5.386356831,35.71833301,15.08773744,38.02002001,234.0413876,110.8831053,34.3051548,14.21341228,3.881810889,1.224273205,1.768352829,4.383525491,3.408042789,5.932372391,12.90792954,-0.994164031
10147-12702,-4.870672703,9.914544741,18.32857895,15.96328449,7.290999413,68.14537811,-90.21399689,81.12700907,-654.8443095,0.000229414,84.10400645,-17.93999736,-0.808635553,-34.58627319,4.870171865,-19.28819784,-0.206634283,43.04841995,-14.56574853,-3.600220362,-21.36021868,7.698158264,9.914544741,-16.07987213,-4.870672703,-0.037950496,38.21052297,1.645483692,-4.661629995,6.139415423,15.96328449,18.32857895,7.748710314,6.454810778,-6.018550237,8.117233276,-16.29991213,4.556817373,1.510486603,-2.14302214,13.47007497,-0.669494073
10147-12703,-7.86695528,18.75075976,21.9861997,52.17081324,83.21434784,68.14162445,36.82237498,124.8135173,-600.5277557,0.000347805,44.32028198,60.56650798,9.313746134,7.592175961,16.32178847,-60.8159612,28.3694706,9.115244548,-12.3840882,-6.600894451,17.75291316,-3.837099711,18.75075976,0.220883499,-7.86695528,-1.913327018,-3.106854916,-25.82059733,-17.15333366,4.064259926,52.17081324,21.9861997,11.26266766,14.22278341,1.287617723,-1.84726425,1.97191445,4.243206263,2.042386611,-1.151764671,10.17878564,5.02906847
10147-12704,5.440775553,33.88968913,60.36685054,218.5321655,187.9031576,68.04412842,-117.5063934,-16.0008351,-648.3987147,-0.000159789,28.31456947,29.29423396,-0.2807283,72.6902415,-27.45593007,-95.17868296,1.011711876,-15.81390699,5.787936529,14.5401783,20.62254842,5.902316252,33.88968913,2.465662479,5.440775553,-4.08597215,12.76766809,5.940406164,-2.06976219,24.33157603,218.5321655,60.36685054,29.80676715,21.41486295,3.138721307,-0.21485877,5.361124357,-5.455964088,7.30437994,0.777201662,5.40238301,0.948910058
10147-12705,-5.201417923,-2.701260885,9.863532702,24.36141968,6.765631358,68.04037476,-32.60831579,33.5215613,-651.6057231,0.000111146,44.9174881,-17.83896891,3.200397968,-1.695038537,-38.87245178,-0.879247824,60.47456487,17.93787829,-24.71198591,-4.553356647,4.280783812,-21.35026741,-2.701260885,7.536967436,-5.201417923,2.493737936,18.09810956,18.17232386,16.92511368,7.487202644,24.36141968,9.863532702,3.741938035,12.65318235,-5.889735222,-2.602179845,4.985142072,-0.654063622,-3.107571443,-0.998048306,5.267410278,-4.715500832
10147-9101,-0.446840681,-2.53941603,15.70947777,19.87891436,15.90057898,68.10176086,-56.46157551,-14.02512264,-739.0246105,-3.77E-05,-999,18.03595752,-27.71764355,-2.38436605,-28.08665323,-7.300083786,10.65739499,-23.24964641,-15.81865712,-11.72035136,-3.171897579,-3.929336782,-2.53941603,-1.297196358,-0.446840681,4.930702031,5.448529325,12.61883591,-3.199299837,8.654009238,19.87891436,15.70947777,8.95376876,3.242869012,1.759935544,-2.073262049,-3.199183274,-10.12456059,-4.857046796,3.043601526,2.253856406,3.031990137
10147-9102,4.4461507,5.146056811,4.465783596,9.531077385,8.396541913,68.08509827,22.29930115,88.60635885,-646.021478,0.000312103,72.18750763,2.600341161,11.59130351,-61.45306269,-0.712040345,50.73716354,11.22182655,19.87100538,-19.51669884,3.636271954,-2.772494952,-6.117903233,5.146056811,-3.597170194,4.4461507,-3.92866238,4.394932429,-12.37083594,-1.231678754,-6.682756265,9.531077385,4.465783596,4.069653829,2.247820775,-0.836596141,-1.732221683,-5.161934217,4.502442201,1.599966009,-5.183968544,1.539840062,-3.947984775
10148-12701,29.17459997,-9.50595967,34.01381811,28.14708328,22.26538595,68.10412598,-38.00781949,68.50729116,-638.4573797,0.000164748,34.0284818,-663.5020361,-8.22033596,-42.10348638,-10.41738733,-20.29376348,-28.28631592,-38.44423167,9.622619947,3.635488749,-25.49977684,-18.41250865,-9.50595967,6.467030048,29.17459997,4.059851885,11.09937604,12.1437734,20.39477285,12.89732774,28.14708328,34.01381811,14.19397291,5.266598066,1.93317763,-3.611697674,-0.440925827,5.868213336,3.660240889,1.562270164,1.244059185,-7.193735758
10148-12702,14.35501544,51.46422323,91.06599935,263.7640584,60.75208028,68.15662384,13.15085475,98.10120138,-649.0572777,0.000232287,24.01925405,44.29244105,-6.548298041,-40.24428686,-19.74644534,-16.6755139,13.69654179,-48.69629924,7.548886935,4.575716734,29.23867035,-14.8569053,51.46422323,14.37133058,14.35501544,9.256478945,4.077546676,4.668493112,-7.295483271,26.42449633,263.7640584,91.06599935,54.84001923,38.59342575,0.709150642,0.755366047,-7.872891903,-0.8512067,8.535191854,-0.49774228,12.48756568,5.288817088
10148-12703,-4.500311693,1.302888493,22.85057513,49.86579768,60.62102127,68.15287781,-27.76736705,140.7249095,-626.0370433,0.000371138,44.63900884,25.29183706,3.524876277,-44.14080556,-59.80582682,-3.46274515,8.974603017,9.926743984,-17.2174511,20.39091873,-15.25303459,-7.686471939,1.302888493,6.190838655,-4.500311693,9.601163546,4.405296961,29.93992297,-0.703000645,9.65468661,49.86579768,22.85057513,17.82238579,12.91488711,-0.492444649,-1.718765855,-1.330249429,0.366135955,-3.204862436,2.846208334,4.699920177,-1.667987784
10148-12704,10.63667806,10.01111666,26.01644452,47.52481969,55.34289805,68.05537415,-63.13575745,-12.23410543,-645.6919492,-0.000112633,20.09141413,-54.54163869,-46.78734589,-7.038880666,17.33707047,16.61295923,25.2596124,41.0404129,2.813247164,5.230187575,19.54283206,-6.788721085,10.01111666,11.40242894,10.63667806,3.468705177,-4.389111757,3.787384192,7.317242463,3.85062933,47.52481969,26.01644452,12.11221377,14.58368905,7.015483061,2.978395939,-1.866766175,-2.435707172,2.196493308,0.335309366,3.669926246,-4.971909205
10148-12705,13.32630857,-6.971304576,24.80905787,29.81014887,16.28926468,68.05162811,-84.76884206,61.28695424,-652.8840129,9.67E-05,51.46314367,37.50924428,2.890825272,1.589983861,-31.91689809,-52.44866943,-93.49910482,67.24414317,-6.462213357,28.98371824,-3.854167938,2.152373075,-6.971304576,-9.451045672,13.32630857,16.02029928,2.593190432,-16.80451393,-15.7157383,10.0503238,29.81014887,24.80905787,3.487885952,3.277202686,2.290309032,6.936532974,5.169696649,0.631168306,1.853160898,1.733691494,7.064108531,6.318185329
10148-9101,5.019469585,-5.951956746,8.946037903,9.10789524,20.16178656,68.11134338,-42.33940411,16.3601394,-999,4.42E-05,-216.7620296,-30.89335601,9.542155723,-7.14430362,-3.487566486,6.966567829,-51.75239927,-23.26063112,-2.374773961,-22.5784498,26.48462765,5.604137637,-5.951956746,0.577734075,5.019469585,5.548602473,1.616623234,5.264216222,2.668566614,5.23989933,9.10789524,8.946037903,2.46273268,1.809166674,3.300699586,-2.48885917,-1.387535457,-4.860385519,1.433471658,1.667607386,-2.2203066,-3.199517854
10148-9102,2.042513875,9.29925894,2.789376244,14.01222536,5.037323564,68.09468079,-7511.307713,-7436.767509,-717.045063,0.000258287,-198.9582424,20.05623232,-30.78026556,-22.69910828,-28.75912508,-15.68108787,-7.4479848,-13.12369278,-14.40494082,30.97826725,6.961791635,-4.877750959,9.29925894,-0.900771562,2.042513875,9.089364264,12.32082591,11.49134445,9.833528303,1.408979889,14.01222536,2.789376244,5.330992252,3.210913982,0.231294336,3.898107267,0.742581721,0.992547196,1.008584952,-2.935470548,3.014401115,-5.212969672
10149-12701,31.21944076,59.00192946,72.6731925,313.1596217,416.6418915,68.10787201,-41.44981661,64.83073807,39.05791378,0.000245575,35.50858498,90.91049433,-8.326855972,57.27195826,24.00803828,45.32587308,34.06068274,33.87495512,-17.51431267,35.33976896,23.15580736,-5.00379426,59.00192946,18.86024973,31.21944076,-0.578786212,17.31040934,-8.03536284,12.9890601,29.87046731,313.1596217,72.6731925,26.15217245,18.73418382,-1.492402815,-3.810820259,-0.341744803,5.491634309,6.980083175,3.230634846,15.88919739,-0.86285956
10149-12702,-5.06844457,47.03568522,53.74783325,163.8476461,78.2013677,68.1603775,-8.333732605,87.41569519,-657.7067928,0.0001858,44.41719437,52.05807877,-26.73822657,-9.969167391,-25.03500048,-37.520003,-26.49188995,-7.920410017,-8.145087719,-1.096880992,27.82317225,-3.155890663,47.03568522,-3.378237089,-5.06844457,2.338720322,6.253395716,5.06078434,17.06525993,25.18947538,163.8476461,53.74783325,24.68636195,20.87526067,-1.207798302,0.116670916,-6.464577357,2.555749257,9.360251427,2.637994925,5.674776077,-2.849159241
10149-12703,5.653882186,11.00246461,30.13788605,89.13824972,119.2250621,68.15662384,-88.32544963,157.9433899,-653.1540426,0.000350201,26.64897092,-8.273593585,-18.64855703,4.268416564,-10.99609788,-15.55192375,-9.987017314,-38.90929286,19.63886897,1.741173665,23.31047757,-5.303654035,11.00246461,-4.057076454,5.653882186,-3.321660916,-4.313256582,3.461378336,0.993901114,10.07017962,89.13824972,30.13788605,22.10489082,5.28894488,5.007341862,-4.041547616,-9.517853419,-3.905697187,0.90818882,5.836094697,5.247333845,3.794579506
10149-12704,12.12810389,6.928973834,24.39032046,38.63968277,41.69167455,68.05912781,-71.55274455,-22.89618969,-639.1123962,-0.000112991,62.00837072,28.60364532,37.7062645,22.53508377,40.02214432,-2.32238547,-25.29968262,2.037210782,31.08805656,-4.537245194,-27.2141819,2.508102258,6.928973834,6.632508437,12.12810389,-11.40307776,15.44980335,11.20369212,-0.826416939,13.36800512,38.63968277,24.39032046,13.5716912,14.08934848,4.786833922,4.875079791,0.743667185,-4.885669867,2.427470207,1.051766654,2.98083957,2.555183172
10149-12705,9.64143912,0.080445568,17.56586138,9.780753454,23.01020559,68.05537415,-10.48473485,45.84399796,-644.7164892,0.000168517,295.2883809,-54.85765839,30.34037336,-1.452160915,32.65341187,8.470666409,52.2723821,23.08539645,-7.225557804,-58.55620956,-9.947524389,-9.374004046,0.080445568,-0.761526898,9.64143912,11.41261864,0.696597656,-7.947352727,25.15072187,3.341167291,9.780753454,17.56586138,11.80706596,7.466134548,1.499892155,2.936035077,12.74515661,3.769156853,2.477399111,3.000640472,3.753827254,-2.445104043
10149-9101,4.815684259,20.37744762,14.36657774,15.29947615,27.50024366,68.1145401,-7527.728033,-7479.455858,-744.8262744,-2.15E-05,-153.1537094,22.44491073,-7.404261675,-3.99953547,-14.00816427,-24.89296896,-33.53049751,-10.35039448,-0.828281464,-9.201743988,16.18514729,13.07695373,20.37744762,-3.947864091,4.815684259,7.33337953,-7.504126864,2.826599438,3.408705741,3.303932711,15.29947615,14.36657774,5.010806397,-0.078693468,-1.384923786,-0.482971219,-2.344944753,0.747255892,-0.954877034,-1.483996848,7.453988675,-1.313053779
10149-9102,3.564676778,7.422267426,9.641795732,8.740459353,4.108692557,68.0978775,-7527.341469,-7458.275257,-741.8031993,0.000297572,-18.44450378,-274.1833801,-232.4509587,-1.825140104,-15.89434175,-1.972872842,5.686635006,7.4559963,-12.25745307,-1.672631513,15.92114128,14.98378121,7.422267426,12.26336895,3.564676778,0.371524742,5.1808796,4.834004939,-7.137128566,3.797042783,8.740459353,9.641795732,1.279383592,-3.293996476,-0.675680038,-5.184317506,4.632953199,2.573721565,5.61741402,-1.290550942,2.292732571,2.503349744
10150-12701,-6.217465401,30.24260076,22.0306441,53.84634272,198.3654989,68.11162567,-37.21180026,55.84358724,-640.1140188,0.000171607,74.48032633,-16.4064738,-1.885496259,3.571637789,1.889328361,-57.63807551,-32.32486153,-4.513267676,0.879881322,-14.19926325,4.743172169,-4.373361429,30.24260076,6.365910371,-6.217465401,2.224713683,16.69138463,30.35317294,4.807103316,13.30097389,53.84634272,22.0306441,11.43664932,14.61461767,-0.443717296,-2.931657394,-0.864748339,3.618606965,5.693968296,-2.530479511,9.034819285,-8.092086951
10150-12702,12.21421591,15.83865897,16.76756477,45.57050451,29.01069387,68.16412354,-16.57825756,63.28223419,-639.6440099,0.000248749,51.35521189,-11.25027084,-11.40858396,-25.74109332,-59.14499791,-36.51726023,-7.612729073,-38.84170151,-10.03768094,-18.86709976,18.08537356,15.31465753,15.83865897,-5.721265157,12.21421591,11.70104376,-2.978509903,-15.7106816,9.427678744,2.843723536,45.57050451,16.76756477,16.9062252,7.123714288,-0.901663701,-3.870584965,-11.66799355,1.098095655,2.363230626,5.470663865,-0.620072345,1.707632303
10150-12703,21.39414024,59.71185811,66.01414235,224.2526398,151.757075,68.1603775,46.3912739,144.8979848,-999,0.000396771,45.42374547,22.15083122,-1.829499324,-20.03225962,28.51632309,52.72649002,5.767591159,-13.91284053,8.508917491,0.564684749,34.97891871,5.246900241,59.71185811,-5.865049362,21.39414024,-4.629424731,-8.410237312,0.644946347,-10.54950428,22.68702189,224.2526398,66.01414235,35.8775177,26.05374209,-2.418676853,-0.765634676,-1.760565678,3.94058609,0.918415964,-1.334646146,11.59716034,0.198383629
10150-12704,-9.096624112,8.264598548,18.80403689,44.50567508,45.74002886,68.06287384,-93.2727108,-18.54499316,-999,-0.000123577,-233.3344417,-43.89326838,-5.38094835,-36.59553088,4.102503657,14.10256488,0.77385366,-12.5352718,18.46916769,10.14980161,-2.091331072,11.70257097,8.264598548,1.197458573,-9.096624112,1.210881047,19.02068672,5.808809608,3.377162211,1.916415609,44.50567508,18.80403689,9.248393625,5.552960217,2.458663378,0.01521761,-4.929046534,-2.867957842,-0.397501544,-0.694270764,1.337117027,-0.693619836
