plateifu,avg_emline_sflux_cen_oiii_5008,avg_emline_sflux_cen_hb_4862,avg_emline_sflux_cen_nii_6585,avg_emline_sflux_cen_ha_6564,avg_emline_sew_peak_ha_6564,avg_objdec,avg_emline_sflux_cen_oiid_3728,avg_emline_sflux_cen_hb_48621,avg_emline_sflux_cen_oiii_4960,avg_emline_sflux_cen_oiii_50081,avg_emline_sflux_cen_nii_6549,avg_emline_sflux_cen_ha_65641,avg_emline_sflux_cen_nii_65851
10481-12703,3.04090484,-9.307552656,22.75147057,34.05124537,12.28044192,68.15287781,-2.620130221,-9.307552656,-0.943649093,3.04090484,10.47745005,34.05124537,22.75147057
10481-12704,9.700152397,4.332034826,33.99138133,28.17458216,4.155341148,68.05537415,3.251176119,4.332034826,5.585930665,9.700152397,9.850911458,28.17458216,33.99138133
10481-12705,8.071742058,8.759723981,9.092563947,14.48952357,64.65830739,68.05162811,17.70617549,8.759723981,-2.985890945,8.071742058,15.10155551,14.48952357,9.092563947
10481-9101,-2.852034472,-2.954507973,2.545046046,4.936374441,1.661839291,68.11134338,22.82653207,-2.954507973,6.205102079,-2.852034472,-4.446981099,4.936374441,2.545046046
10481-9102,-2.941863358,5.940239161,10.59233855,13.76017298,35.91596365,68.09468079,-65.82763672,5.940239161,4.183146987,-2.941863358,2.651304541,13.76017298,10.59233855
10482-12701,13.64123758,11.69421228,29.82027245,35.191185,8.574711164,68.09662628,9.789960225,11.69421228,4.297576666,13.64123758,10.76847553,35.191185,29.82027245
10482-12702,8.738486926,70.43652089,117.5972417,329.3812358,217.368337,68.14912415,15.9670763,70.43652089,-2.383993228,8.738486926,35.73062388,329.3812358,117.5972417
10482-12703,-3.036225875,10.10203393,31.48353895,58.90768941,67.02760061,68.14537811,-8.372793357,10.10203393,-0.388949235,-3.036225875,3.068185886,58.90768941,31.48353895
10482-12704,5.008887291,-7.093554338,15.84890588,17.72248332,64.5995992,68.04787445,0.533747673,-7.093554338,2.065271497,5.008887291,11.84522502,17.72248332,15.84890588
10482-12705,11.93974082,16.94271469,17.18324979,39.92474874,188.6580963,68.04412842,-120.7077637,16.94271469,11.42530314,11.93974082,4.441829522,39.92474874,17.18324979
10482-9101,11.42302368,5.360960841,35.57153964,76.40871024,170.3868043,68.10495758,16.76417434,5.360960841,-1.765219878,11.42302368,12.27280918,76.40871024,35.57153964
10482-9102,-2.984674931,-0.776526074,11.68608443,7.397011916,1.497483253,68.08829498,-32.80762386,-0.776526074,12.99366887,-2.984674931,2.952284495,7.397011916,11.68608443
10483-12701,8.598541578,39.94087346,72.40137482,235.8138326,26.04054705,68.08912659,30.85811361,39.94087346,22.22573153,8.598541578,23.79231262,235.8138326,72.40137482
10483-12702,5.727317015,10.870972,31.21320979,74.59128062,26.98699506,68.14162445,-67.01030223,10.870972,0.232530872,5.727317015,14.48649661,74.59128062,31.21320979
10483-12703,-5.441328208,2.538724661,32.1072464,28.45739365,16.9397138,68.13787842,24.42316373,2.538724661,13.95883719,-5.441328208,0.144349207,28.45739365,32.1072464
10483-12704,69.34833121,169.0658114,185.641192,604.1168814,155.4957962,68.04037476,256.3408136,169.0658114,25.14630869,69.34833121,61.67002898,604.1168814,185.641192
10483-12705,-0.1367516,6.087025464,30.02988458,52.76510763,40.66380644,68.03662872,-24.42699707,6.087025464,-20.00970948,-0.1367516,11.6105212,52.76510763,30.02988458
10483-9101,23.85194306,55.88387954,67.99697924,195.5688605,63.98879671,68.09857178,21.76739377,55.88387954,-9.181645289,23.85194306,20.5053204,195.5688605,67.99697924
10483-9102,-5.683183988,31.91148122,21.25780233,29.05556679,4.145871639,68.08190155,-16.56256421,31.91148122,8.739153941,-5.683183988,17.72941335,29.05556679,21.25780233
10484-12701,-2.154273152,80.12394969,189.4064992,555.9042155,686.1870931,68.08537292,14.40481853,80.12394969,-14.57539908,-2.154273152,61.19319534,555.9042155,189.4064992
10484-12702,9.895086288,1.788290799,5.008161068,27.88430659,7.096514702,68.13787842,-45.37289047,1.788290799,0.669487516,9.895086288,3.922240416,27.88430659,5.008161068
10484-12703,6.725329876,27.8176225,50.31782659,153.0954692,388.3455505,68.13412476,13.44055335,27.8176225,-5.128611406,6.725329876,19.62195651,153.0954692,50.31782659
10484-12704,-11.40387599,10.38706811,17.65627289,38.41876475,16.09541384,68.03662872,1.684748491,10.38706811,-3.789049705,-11.40387599,9.930016836,38.41876475,17.65627289
10484-12705,-10.07941596,9.67794927,41.36498133,77.31131236,9.553895315,68.03287506,-80.7731603,9.67794927,12.81100623,-10.07941596,13.12405618,77.31131236,41.36498133
10484-9101,-8.253321966,11.38898595,19.4638532,23.75621414,4.042116006,68.09537506,-62.93032455,11.38898595,1.585786184,-8.253321966,-1.390237729,23.75621414,19.4638532
10484-9102,3.264063083,9.40223217,17.50549689,22.8965697,15.88090408,68.07870483,4.929601371,9.40223217,-6.973952102,3.264063083,10.49954171,22.8965697,17.50549689
10485-12701,8.252786954,14.15095838,27.40243912,36.57339859,5.963530223,68.08162689,8.708900134,14.15095838,-6.081421375,8.252786954,5.155719757,36.57339859,27.40243912
10485-12702,16.10695076,-2.036708514,17.19317627,20.27501361,4.788154761,68.13412476,-78.94837952,-2.036708514,2.67231075,16.10695076,4.570187092,20.27501361,17.19317627
10485-12703,-2.209937652,13.03175354,20.40585899,37.70573171,38.05830765,68.13037872,-30.45448812,13.03175354,4.421761831,-2.209937652,-0.860711873,37.70573171,20.40585899
10485-12704,1.789778392,11.54418945,42.83990224,52.17962265,92.7428716,68.03287506,28.67453957,11.54418945,15.02475929,1.789778392,5.281923771,52.17962265,42.83990224
10485-12705,7.89428997,36.48292414,34.46425247,113.161527,80.89949036,68.0291214,-56.34585063,36.48292414,10.22558912,7.89428997,18.18310801,113.161527,34.46425247
10485-9101,9.766212781,4.126535177,11.36579514,18.53439267,5.311925093,68.09217834,6.22249953,4.126535177,6.040072441,9.766212781,5.055654049,18.53439267,11.36579514
10485-9102,-13.31092072,-2.426130295,24.04189046,41.42750804,15.27507242,68.07551575,-174.1497701,-2.426130295,-18.37246132,-13.31092072,4.157300154,41.42750804,24.04189046
10486-12701,0.218462184,11.80713336,32.56043243,31.44120103,10.17673743,68.08537292,104.5436721,11.80713336,12.7506296,0.218462184,14.04562901,31.44120103,32.56043243
10486-12702,12.50913906,-3.085882743,10.44200929,32.27925682,15.85403633,68.13787842,-40.64117304,-3.085882743,2.884875139,12.50913906,-1.999113758,32.27925682,10.44200929
10486-12703,10.87372925,64.12208432,74.02198172,227.7326336,52.14209557,68.13412476,0.452319086,64.12208432,11.19674702,10.87372925,25.74108085,227.7326336,74.02198172
10486-12704,-9.59209156,36.62704976,22.08799871,92.7261912,27.006066,68.03662872,-54.67530823,36.62704976,-12.89227708,-9.59209156,9.992904663,92.7261912,22.08799871
10486-12705,-3.671667296,-0.477249928,1.190569624,10.78420708,6.446986407,68.03287506,25.86580257,-0.477249928,-16.70522675,-3.671667296,-1.452774934,10.78420708,1.190569624
10486-9101,21.88079007,7.786223253,44.8380572,98.86080678,23.1519146,68.09537506,18.86141968,7.786223253,-2.692953348,21.88079007,19.1993281,98.86080678,44.8380572
10486-9102,0.08455352,19.63648733,8.375982443,9.428226789,7.250257333,68.07870483,-8.537835757,19.63648733,-2.337225159,0.08455352,4.710595926,9.428226789,8.375982443
10487-12701,23.15564283,5.52580293,35.07575862,36.13717016,5.462116718,68.08912659,4.78797102,5.52580293,17.9907856,23.15564283,4.278497855,36.13717016,35.07575862
10487-12702,-0.297357857,11.24746768,19.29302025,18.94655418,13.07194138,68.14162445,-15.02765147,11.24746768,0.53416873,-0.297357857,2.931772868,18.94655418,19.29302025
10487-12703,-1.171465675,-3.948739926,13.96761068,34.64884186,18.22475688,68.13787842,-3.426168998,-3.948739926,2.55851833,-1.171465675,8.895163218,34.64884186,13.96761068
10487-12704,13.3723739,24.17021179,47.05470912,106.2290827,45.37764613,68.04037476,-28.30705706,24.17021179,4.272910515,13.3723739,22.3327872,106.2290827,47.05470912
10487-12705,0.328044223,-0.798026271,6.471060976,14.52298194,3.125097573,68.03662872,9.975364983,-0.798026271,-11.40597495,0.328044223,2.786531389,14.52298194,6.471060976
10487-9101,6.37486881,-5.920328677,23.87404633,55.08166456,343.6070557,68.09857178,-27.19481611,-5.920328677,8.173848718,6.37486881,10.92422327,55.08166456,23.87404633
10487-9102,2.95142142,2.297626257,19.83444722,14.24031576,9.620746295,68.08190155,32.20859083,2.297626257,3.545208216,2.95142142,7.312772115,14.24031576,19.83444722
10488-12701,9.586380348,25.67033583,49.29429287,100.6072836,21.640064,68.09662628,-42.34115648,25.67033583,6.051811069,9.586380348,18.50393683,100.6072836,49.29429287
10488-12702,-1.65876472,1.688722774,14.12736332,11.56223607,3.822161317,68.14912415,-41.03479611,1.688722774,6.508986302,-1.65876472,6.050657876,11.56223607,14.12736332
10488-12703,3.947071473,17.48712158,22.60939344,46.20895513,77.83868408,68.14537811,8.094426155,17.48712158,-11.86767356,3.947071473,3.524528106,46.20895513,22.60939344
10488-12704,19.66147804,29.59242185,46.97640101,98.93144989,393.7663981,68.04787445,-17.202027,29.59242185,15.15165901,19.66147804,17.0151914,98.93144989,46.97640101
10488-12705,8.455528259,-10.91570123,11.98312664,19.33466848,3.931786855,68.04412842,20.03123983,-10.91570123,18.78014501,8.455528259,9.843008995,19.33466848,11.98312664
10488-9101,23.45167859,-8.563165824,28.60648855,40.83866247,13.95112419,68.10495758,10.92308648,-8.563165824,12.13134162,23.45167859,-1.241358161,40.83866247,28.60648855
10488-9102,-2.767893061,0.210844444,13.94756216,11.55184118,2.951921821,68.08829498,-42.99197829,0.210844444,7.277793564,-2.767893061,4.890474789,11.55184118,13.94756216
10489-12701,0.969404101,8.547175407,21.91462326,62.59726969,12.70094268,68.10787201,-5.392772992,8.547175407,10.6265192,0.969404101,13.31785552,62.59726969,21.91462326
10489-12702,22.52169673,-2.717480858,30.62801615,34.46566391,92.75465139,68.1603775,5.607524872,-2.717480858,3.318306843,22.52169673,15.81618086,34.46566391,30.62801615
10489-12703,-7.534188271,23.88006083,21.47379112,61.47101974,158.9807638,68.15662384,-38.41002274,23.88006083,8.400387446,-7.534188271,10.97847144,61.47101974,21.47379112
10489-12704,8.000888348,55.95048141,61.13958232,241.2568614,30.92362086,68.05912781,7.591210842,55.95048141,19.02176793,8.000888348,12.73200862,241.2568614,61.13958232
10489-12705,-0.186445276,-3.792075872,11.20471986,10.22132651,2.467017968,68.05537415,10.45909595,-3.792075872,-4.678188801,-0.186445276,9.641551336,10.22132651,11.20471986
10489-9101,7.258486271,39.58532842,57.33607737,195.4583995,49.79854584,68.1145401,21.84332148,39.58532842,1.910055359,7.258486271,21.09430949,195.4583995,57.33607737
10489-9102,9.666813533,62.91119639,89.12243907,275.2980347,50.73541768,68.0978775,-24.16967265,62.91119639,-12.54424508,9.666813533,33.60142008,275.2980347,89.12243907
10490-12702,5.478832404,14.22942098,42.37369156,80.72839101,42.04662704,68.16412354,28.20330493,14.22942098,-3.280474424,5.478832404,13.09150791,80.72839101,42.37369156
10490-12703,-14.1681153,21.32133611,21.70579338,39.14811707,5.919236183,68.1603775,-4.318797509,21.32133611,-13.68845145,-14.1681153,9.106345495,39.14811707,21.70579338
10490-12704,-3.064923,100.507412,69.9223063,383.6163955,84.22122765,68.06287384,8.625565916,100.507412,-10.3652268,-3.064923,15.68602753,383.6163955,69.9223063
10490-12705,24.71697934,7.720115662,38.54727173,52.6080157,31.29256821,68.05912781,-27.26600583,7.720115662,16.52416801,24.71697934,12.28422642,52.6080157,38.54727173
10490-9101,0.393978758,4.303423401,16.20749748,21.81538999,11.42136943,68.11773682,-5.538626611,4.303423401,7.680323841,0.393978758,5.435562231,21.81538999,16.20749748
10490-9102,-1.72183766,35.65764109,39.52163188,92.72640483,91.76940664,68.10106659,-13.30834802,35.65764109,-11.30029901,-1.72183766,18.28145027,92.72640483,39.52163188
10491-12701,27.98155594,6.22301054,48.69810613,84.87479146,34.29390971,68.1153717,-63.37124634,6.22301054,5.276124636,27.98155594,16.88523356,84.87479146,48.69810613
10491-12702,10.29643408,5.437345346,31.86296399,66.8655777,147.218633,68.1678772,-27.2151165,5.437345346,-17.05803363,10.29643408,9.234715462,66.8655777,31.86296399
10491-12703,5.232746919,16.87079875,25.34589259,71.74769847,17.94923846,68.16412354,17.08682696,16.87079875,16.8731219,5.232746919,7.702580293,71.74769847,25.34589259
10491-12704,6.10792621,21.59458923,28.69813283,38.89042028,134.0143763,68.0666275,-19.85626094,21.59458923,6.94300127,6.10792621,7.750143051,38.89042028,28.69813283
10491-12705,17.93711281,0.962356031,26.48692322,36.78167725,62.53187561,68.06287384,36.09955978,0.962356031,4.987064997,17.93711281,8.562177976,36.78167725,26.48692322
10491-9101,5.859944463,4.210030481,14.65931606,69.47495055,57.9036386,68.12093353,20.9162866,4.210030481,5.228631219,5.859944463,10.75206393,69.47495055,14.65931606
10491-9102,15.62554328,3.852104823,-1.154400984,5.751904647,20.43671862,68.10426331,-13.87475268,3.852104823,1.93986237,15.62554328,6.982046127,5.751904647,-1.154400984
10492-12701,39.18738651,26.49633741,128.1187134,105.564764,11.3945775,57.8522377,161.7441101,26.49633741,4.852374673,39.18738651,45.74513149,105.564764,128.1187134
10492-12702,326.6535263,97.10350037,322.3075867,378.8000107,23.65356588,57.53054047,190.3008575,97.10350037,107.9395123,326.6535263,121.4487286,378.8000107,322.3075867
10492-12703,15.46638441,16.05670333,38.78611183,53.97960567,12.17723846,58.1385994,25.24488688,16.05670333,1.643630803,15.46638441,13.45928836,53.97960567,38.78611183
10492-12704,16.05352449,41.11692524,76.17865181,175.9164543,11.8204813,58.01039124,44.60920906,41.11692524,9.045196772,16.05352449,25.81453896,175.9164543,76.17865181
10492-12705,43.957304,15.70165938,50.93393898,38.90871906,2.170716047,56.28992462,31.52751303,15.70165938,10.51865077,43.957304,14.21881962,38.90871906,50.93393898
10492-1901,13.08787322,40.88801289,44.16838264,151.8692093,10.54338837,58.36162567,62.12827396,40.88801289,5.293379426,13.08787322,14.95835876,151.8692093,44.16838264
10492-1902,30.89377403,14.46097863,57.51062584,47.64824677,2.71043855,58.27984619,58.86028957,14.46097863,8.387773991,30.89377403,30.08877945,47.64824677,57.51062584
10492-3701,5.837266127,5.073351065,1.424690922,1.968494892,0.5208082,57.52469254,-0.209734385,5.073351065,-0.61533165,5.837266127,3.989636421,1.968494892,1.424690922
10492-3702,0.45383751,0.004082181,1.094005942,0.729450822,0.155027611,57.75242233,-2.212128699,0.004082181,-0.482510708,0.45383751,0.137218571,0.729450822,1.094005942
10492-3703,2.992006242,3.833851933,8.534858942,21.06468868,1.213073581,58.43605423,0.065818135,3.833851933,0.655766256,2.992006242,5.082086325,21.06468868,8.534858942
10492-3704,18.32087231,15.08303523,54.34254932,60.48864174,3.475409329,57.16719055,42.98674107,15.08303523,4.640403628,18.32087231,18.37800264,60.48864174,54.34254932
10492-6101,18.26559639,11.30208278,17.95386982,26.81160069,1.579671711,55.61024857,29.36107349,11.30208278,2.048885167,18.26559639,6.917601943,26.81160069,17.95386982
10492-6102,92.27535629,38.71585178,194.8869591,127.9011364,7.053229332,56.69348526,180.8333664,38.71585178,28.2677474,92.27535629,79.61770248,127.9011364,194.8869591
10492-6103,1217.533508,209.9460716,1370.062408,1508.599884,89.34944916,57.95189285,244.839817,209.9460716,393.3626404,1217.533508,480.0960388,1508.599884,1370.062408
10492-6104,40.53432941,24.8906486,93.15648079,117.194603,6.97371161,56.97900772,58.04891205,24.8906486,18.14791441,40.53432941,40.51104164,117.194603,93.15648079
10492-9101,32.18235016,147.8469429,303.8161697,745.1860809,45.43126774,56.42573166,86.50522804,147.8469429,8.746043205,32.18235016,103.4356613,745.1860809,303.8161697
10492-9102,108.0297966,33.15327501,101.7028599,104.3611259,19.18353224,57.70933151,81.19661331,33.15327501,36.45730782,108.0297966,42.22192574,104.3611259,101.7028599
10493-12701,30.42349625,66.77713394,161.4089432,344.8694534,23.59894037,52.07082367,80.21099091,66.77713394,8.503198862,30.42349625,55.54302597,344.8694534,161.4089432
10493-12702,20.85755491,31.71619368,38.67951679,128.9971962,8.911814451,51.29383469,48.24480629,31.71619368,5.298272252,20.85755491,12.6838634,128.9971962,38.67951679
10493-12703,5.755010217,10.20554799,7.258428693,32.02472353,3.64280051,52.51836014,35.07150507,10.20554799,3.341577694,5.755010217,3.365019917,32.02472353,7.258428693
10493-12704,8.926541686,11.54617202,13.38037753,47.06507397,4.642841101,51.9565506,21.96031666,11.54617202,5.151725888,8.926541686,3.87034893,47.06507397,13.38037753
10493-12705,15.80177975,18.20873117,17.75510645,67.12913513,4.944128156,51.88486862,59.64926624,18.20873117,7.203529596,15.80177975,5.522139728,67.12913513,17.75510645
10493-1901,33.89474821,16.50690949,21.54401064,26.03576279,1.630482823,51.76256943,33.20216179,16.50690949,10.77876377,33.89474821,5.303669751,26.03576279,21.54401064
10493-1902,347.8328018,302.2318268,364.8088608,1005.945511,72.85024834,52.02991486,147.1985435,302.2318268,105.6432114,347.8328018,359.9295044,1005.945511,364.8088608
10493-3701,7.192898512,38.87950897,59.95335865,173.4708023,13.7687068,52.53038025,28.7226572,38.87950897,1.046374783,7.192898512,20.01721907,173.4708023,59.95335865
10493-3702,14.10508537,7.010335565,5.083019912,4.839154959,0.659715533,53.00556946,8.978950977,7.010335565,1.095425904,14.10508537,2.486904114,4.839154959,5.083019912
10493-3703,4.02659297,4.5889467,8.652839184,10.85237741,0.638575673,52.86545944,11.34426141,4.5889467,1.141559839,4.02659297,1.967255294,10.85237741,8.652839184
10493-3704,950.4485931,122.6402225,461.9428177,639.4400787,41.42684174,51.90433121,255.1574631,122.6402225,312.1938248,950.4485931,173.7821503,639.4400787,461.9428177
10493-6101,10.34098768,-0.271356553,9.085166693,3.629552022,0.392411999,51.91568756,1.684983018,-0.271356553,-2.004426181,10.34098768,4.194958329,3.629552022,9.085166693
10493-6102,26.64089298,4.141557336,9.187961102,14.82413244,1.048964679,51.87254715,28.91884375,4.141557336,2.723815501,26.64089298,4.755909383,14.82413244,9.187961102
10493-6103,5.842459202,7.91720283,11.25746989,7.56863904,0.586311474,52.96061707,3.552000225,7.91720283,-1.530364797,5.842459202,7.483653426,7.56863904,11.25746989
