plateifu,avg_emline_sflux_cen_oiii_5008,avg_emline_sflux_cen_hb_4862,avg_emline_sflux_cen_nii_6585,avg_emline_sflux_cen_ha_6564,avg_emline_sew_peak_ha_6564,Classification
8722-12702,41.07220173,21.31630445,72.12461281,53.8425169,3.163262904,Unclassified
8722-12703,12.01355815,41.60033131,71.04731369,189.5699348,11.44454503,SFG
8722-12704,7.1438241,21.35542107,27.05339575,72.73909187,5.762941122,Unclassified
8722-12705,12.10477757,43.94056988,58.20238018,157.8109894,19.73267746,SFG
8722-1901,40.83463669,41.63053799,214.9521484,190.1850243,10.13055992,AGN
8722-1902,12.87094545,28.70189953,33.31755543,110.6174564,6.386237502,SFG
8722-3701,1754.577942,644.9281769,177.3197517,1975.731628,114.389534,SFG
8722-3702,23.12461853,10.88632882,61.93147945,36.67472744,2.150584996,Passive
8722-3703,29.82824612,34.07496929,27.3568449,113.0426159,8.892622471,SFG
8722-3704,6.811075449,8.097403139,9.568301916,8.272239566,0.954067931,Passive
8722-6101,12.95272493,11.09978962,17.47899795,16.41661143,1.100624785,Passive
8722-6102,2.316955954,10.7239933,4.705221176,6.165881634,0.739556059,Passive
8722-6103,20.38617945,13.90808713,15.62934232,15.6062777,2.018896312,Passive
8722-6104,8.996153593,6.206056833,6.853002787,8.165049613,0.681450121,Passive
8722-9101,8.560424328,6.549314797,24.25227308,13.23501778,0.854701251,Passive
8722-9102,126.5316582,24.27079678,98.71601105,75.03897476,4.531904101,Unclassified
8723-12701,29.14896297,56.53556824,119.4705429,247.0160675,13.89279413,SFG
8723-12702,17.08690262,8.892055511,24.95891333,31.18965673,2.548954487,Passive
8723-12703,30.4072566,49.09988689,102.0314064,223.876339,13.92996764,SFG
8723-12704,133.0080605,32.95190668,214.9251823,145.8123093,12.49570894,AGN
8723-12705,24.88936663,10.11570501,64.15467072,39.2291584,12.38856649,AGN
8723-1901,28.95534801,33.95950317,82.71216774,134.6358738,8.39460659,SFG
8723-1902,57.90546322,109.5773945,262.8499908,505.3455276,35.29853535,SFG
8723-3701,25.42963886,18.60077584,18.26697087,19.17885542,1.377287507,Passive
8723-3702,441.2903519,275.2040024,707.9694061,1248.192261,78.02079201,SFG
8723-3703,34.86290359,50.08414078,113.3810024,210.2997932,12.75755262,SFG
8723-3704,13.90779853,9.269518375,43.59392738,41.34489346,2.756613135,Passive
8723-6101,28.33483887,110.8718643,132.4018898,414.3827667,24.71380997,SFG
8723-6102,24.24170065,23.96478605,51.17380905,56.95143604,3.373984039,Unclassified
8723-6103,26.08952808,19.14236552,27.57911777,40.5112257,2.923915684,Passive
8723-6104,450.9706573,98.36203194,625.6130829,585.0082855,41.48076057,AGN
8723-9101,9.984754801,5.159157693,5.60317874,5.139457107,0.749217302,Passive
8723-9102,44.86265659,38.13773203,134.920845,100.1688843,6.070613861,AGN
8724-12701,11.20093727,36.30073643,72.05122948,139.3722954,8.949370146,SFG
8724-12702,1.404898167,4.425277293,11.68268752,24.04921389,1.536272079,Passive
8724-12703,4.838162184,27.25402576,97.49920273,51.14176464,3.641984046,Unclassified
8724-12704,8.777568102,17.22663069,16.91284657,64.51276398,3.929548502,Unclassified
8724-12705,20.99954128,26.38618517,44.03598976,107.5031548,6.535274625,SFG
8724-1902,22.16754103,90.52505875,127.0147057,344.5551224,20.17588329,SFG
8724-3701,2.956450105,1.903137922,3.78419596,2.239991777,0.586397514,Passive
8724-3702,52.18595219,28.96644008,56.42527199,51.72551918,3.210339129,Unclassified
8724-3703,-4.196992457,1.261464745,0.548761079,1.695507333,0.19453413,Passive
8724-3704,7.657727122,34.70320511,45.37751389,136.6373062,8.170473814,SFG
8724-6101,18.39905548,4.040145159,21.43447447,7.12380901,1.02260153,Passive
8724-6102,6.64255321,3.185254812,1.663878068,2.83911553,0.601841643,Passive
8724-6103,54.17404461,64.25748444,60.61168098,210.1467361,13.32800174,SFG
8724-6104,14.73135662,5.499572575,22.62596226,17.58774424,1.048647553,Passive
8724-9101,42.27265358,74.40719986,78.449049,267.1635361,15.96096802,SFG
8724-9102,18.0636301,36.88019848,38.9812355,134.4064674,12.75779009,SFG
8725-12701,9.936630487,10.3666451,28.63250351,45.57667828,4.198109984,Unclassified
8725-12702,7.821612477,17.72285318,34.79028416,85.01351357,4.801002383,Unclassified
8725-12703,21.17347002,11.46365047,22.10932016,15.77232814,0.902874619,Passive
8725-12704,12.58528646,23.96038691,6.195457776,5.415559133,0.515606374,Passive
8725-12705,4.955132604,4.208463073,10.90088654,16.05505872,2.396721005,Passive
8725-1901,8.570501089,6.842980623,18.69562531,18.44411325,1.851914555,Passive
8725-1902,43.83847332,23.56745577,85.62862968,54.91031075,3.232841909,Unclassified
8725-3701,298.6021347,204.4746666,150.7605934,782.4863434,48.22017574,SFG
8725-3702,6.403840184,5.979564428,13.44862914,5.705042362,0.528045312,Passive
8725-3703,22.02030277,84.54159355,215.6671181,433.8765717,25.99080801,SFG
8725-3704,18.98857212,8.925353765,34.0161972,26.84996223,1.627386898,Passive
8725-6101,11.12876081,8.575303853,2.623833209,4.708674252,0.775162488,Passive
8725-6102,42.47251034,175.1198502,432.0175018,856.2466125,50.18452454,SFG
8725-6103,18.38558292,20.11422253,14.04410696,16.94988751,1.534629613,Passive
8725-6104,7.156707406,1.309483856,-2.381563038,3.03621693,0.33320953,Passive
8725-9101,1859.69693,571.2984619,96.94400024,1815.219696,145.5693092,SFG
8725-9102,382.2135468,78.13253021,252.4776917,373.3193359,22.26108313,AGN
8936-12701,12.36857915,13.68274969,41.03799152,42.57298374,2.6808272,Passive
8936-12702,27.29114246,17.38582921,32.31943798,21.82875109,1.573457927,Passive
8936-12703,5.33027488,5.206362128,2.047050923,17.72447181,6.870815009,SFG
8936-12704,452.1079941,185.3738403,61.15956402,577.3479156,38.65372181,SFG
8936-3701,8.264422894,9.77371335,9.560791612,5.759452203,0.812959015,Passive
8936-3702,27.49003839,8.706568969,38.64008427,30.24337769,1.928376436,Passive
8936-3703,3.329173014,5.046561301,4.4649674,12.93295658,2.995194942,Passive
8936-3704,20.83448458,6.655971646,9.752254725,14.97544742,1.001379177,Passive
8936-6101,14.99636173,24.64457774,18.06425023,18.17266178,4.51641953,Unclassified
8936-6102,29.02042341,8.077461094,32.05938053,25.52265215,1.598307401,Passive
8936-6103,6.422401071,5.173453391,3.972843528,5.659621075,0.463864051,Passive
8936-6104,1437.91745,469.890274,137.0370483,1586.102936,108.099556,SFG
8936-9101,9.064060926,10.38588953,31.95657492,28.69800472,1.714074999,Passive
8936-9102,18.14685726,7.867336154,47.63939857,32.32649136,2.726481497,Passive
8937-12701,10.5464313,14.6638329,42.74137402,95.36473846,6.542974234,SFG
8938-12701,12.79988742,24.53663158,59.96789455,111.6251202,5.996392369,Unclassified
8938-12702,32.8289957,18.74568748,62.11577702,39.16265011,13.61835146,AGN
8938-12703,10.43966484,4.652687952,20.83939075,26.99339199,2.069133341,Passive
8938-12704,15.30380297,16.94773769,62.65886784,107.5653057,5.642682076,Unclassified
8938-12705,40.99370861,55.36271763,58.71632004,207.1416931,52.55915642,SFG
8938-1901,16.00740274,17.89541435,3.844614188,2.522299608,1.755840818,Passive
8938-3701,18.84836435,56.04116821,187.9911423,323.0370407,19.52417183,SFG
8938-3702,32.95462132,18.02678919,28.95495558,23.78867674,1.61315313,Passive
8938-3703,12.17268133,56.48248291,79.88242149,195.8706932,10.17976713,SFG
8938-6104,5.670929432,-1.50503854,2.676227252,0.257346213,0.311398993,Passive
8938-9101,13.12271738,40.31800556,69.01904106,164.0945969,8.701331615,SFG
8938-9102,21.234972,16.76745701,33.72687721,46.95064831,2.855978012,Passive
8943-12701,36.60181427,23.23914957,96.70331764,95.33140945,5.766948581,Unclassified
8943-12702,10.45017982,19.98325825,24.3310132,68.97234344,5.350601196,Unclassified
8943-12703,4.936112791,7.75486517,6.674173683,22.37924385,8.845130622,SFG
8943-12704,998.2141876,574.8717499,432.1795883,1967.401642,127.8777924,SFG
8943-12705,4.388848066,5.687096298,-0.233540537,2.569608942,0.27197095,Passive
8943-1901,110.8012676,181.7034149,354.8709335,716.3684845,45.40384483,SFG
8943-1902,52.23806095,36.21921301,85.12585068,54.40346336,3.444812119,Unclassified
8943-3701,-6.861865044,16.98183695,17.52606138,11.84275087,1.69974343,Passive
8943-3702,66.80202675,64.0803442,234.4999123,231.7126236,13.9697845,AGN
8943-3703,30.71177149,15.83839679,57.21045494,37.01404381,2.275088549,Passive
8943-3704,11.06549072,11.99680912,13.69392276,12.45149994,0.966950178,Passive
8943-6101,8.04116416,10.09418386,23.6383872,12.71178079,1.429792583,Passive
8943-6102,15.94245076,23.82760811,64.6299057,145.8669624,8.299828053,SFG
8943-6103,29.2946701,28.2524271,13.43361354,87.67990494,7.485672712,SFG
8943-6104,7.688936234,8.501251856,7.823723634,6.896370729,0.556495269,Passive
8943-9101,29.95728159,17.50051165,58.32762051,84.91965294,8.212391853,AGN
8943-9102,12.28888583,7.652123809,29.30908775,21.65267944,1.321387678,Passive
8944-12701,18.34825802,6.238294661,10.42720699,15.32447577,0.928825378,Passive
8944-12702,16.91120243,35.94633579,91.9282093,193.2087288,12.47696948,SFG
8944-12703,3.687394381,31.39896011,31.10115337,92.62098312,38.79673958,SFG
8944-12704,20.80885029,19.15547013,69.8807869,44.95925045,2.980098903,Passive
8944-12705,17.81594753,24.54861259,65.84873199,121.5841084,7.342914939,SFG
8944-1901,35.61923599,24.87108707,11.42005742,78.49129486,6.924980164,SFG
8944-1902,19.19954729,6.675901532,19.32170153,20.67997694,1.329555273,Passive
8944-3701,42.15825462,44.10345459,35.68888378,172.5206261,18.81624937,SFG
8944-3702,7.348816633,8.245462984,5.351316333,9.059021771,0.998596042,Passive
8944-3703,26.73430204,113.6387978,176.2925224,457.4780807,25.58651257,SFG
8944-3704,15.43595123,77.59712982,112.1994743,326.9945068,18.25753069,SFG
8944-6101,40.02692509,53.16439819,53.17764759,204.4538994,16.58961153,SFG
8944-6102,8.785152555,17.03748429,27.46794128,10.96539956,1.939146191,Passive
8944-6103,22.89248514,118.8347073,249.7919807,715.2520447,41.3486824,SFG
8944-6104,62.89096546,51.28448486,31.18437052,154.0222206,15.52680087,SFG
8944-9101,50.78232288,48.74767303,41.35291862,181.0813751,17.36345267,SFG
8944-9102,82.2434063,73.18467331,42.38097954,222.7200584,15.58385825,SFG
8945-12701,28.81698418,66.45006943,92.44398499,255.0810699,22.92056465,SFG
8945-12702,14.00855112,51.10613918,75.42818069,198.7203102,24.95525169,SFG
8945-12703,48.67289543,14.75005054,56.7514677,61.26787186,3.258547127,Unclassified
8945-12704,8.811583996,14.16815352,19.30618048,65.50917435,4.478153229,Unclassified
8945-12705,10.11034799,22.59944344,26.6992259,74.00519753,12.70562029,SFG
8945-1901,29.26925993,16.33073473,31.67898226,60.0930109,3.726152182,Unclassified
8945-1902,10.91690713,18.08465159,4.592116177,10.2474649,1.176844776,Passive
8945-3701,18.76096344,14.89497503,-2.484543959,7.654163837,0.697116097,Passive
8945-3702,936.467514,773.7991943,598.8603821,2848.39679,179.0013809,SFG
8945-3703,64.64066887,22.79436731,109.2030735,103.364397,5.968394041,Unclassified
8945-3704,36.32281399,19.12818873,106.2760124,38.61698055,3.348653018,Unclassified
8945-6101,21.33112192,46.32012272,87.29633904,225.108017,11.95094776,SFG
8945-6102,41.88726139,35.06855822,113.2810364,85.74123955,5.270565629,Unclassified
8945-6103,126.0375805,89.33260918,274.1329575,393.2269745,21.80464792,SFG
8945-6104,31.19189358,17.35055327,42.09272003,33.30717802,2.158051193,Passive
8945-9101,32.71459007,53.8137207,79.64453125,233.2517586,12.81450033,SFG
8945-9102,32.19593716,44.82994747,108.5919838,147.9771729,8.230846882,SFG
8946-12701,9.866603136,9.682276309,21.75562239,11.99053156,0.846022442,Passive
8946-12702,46.82163048,17.64754188,69.4627285,43.47881651,2.464241058,Passive
8946-12703,6.339763641,5.653662364,2.945916414,3.344653368,0.63930125,Passive
8946-12704,30.39407587,22.31048965,13.0290451,83.15418434,5.014595747,Unclassified
8946-12705,17.18089104,6.867819548,16.58994508,15.54583812,0.99550195,Passive
8946-1901,53.64203739,26.69486809,39.09017181,53.77220917,3.241642237,Unclassified
8946-1902,26.88499546,17.70168072,-0.178111166,18.36330664,1.661631644,Passive
8946-3701,222.8097382,65.17739964,237.3980141,290.5067978,20.12490892,AGN
8946-3702,24.5014739,38.42558956,35.6729002,145.5346146,9.927634001,SFG
8946-3703,132.9858208,76.3361578,256.2108574,196.4226265,13.16858506,AGN
8946-3704,62.07401466,34.24607038,110.653923,76.90958405,4.591633677,Unclassified
8946-6101,25.38464975,109.4892673,251.8276176,622.8129578,38.7321558,SFG
8946-6102,40.15898228,126.2872009,249.0996284,490.284584,27.19319534,SFG
8946-6103,122.1985893,66.17951584,35.6252079,205.9848328,31.08073711,SFG
8946-6104,2.758355776,8.665617625,1.755176862,2.026438077,1.170267502,Passive
8946-9101,26.8794775,72.98834419,87.63694,282.3966141,20.53468561,SFG
8946-9102,20.50507116,28.61122036,101.2915173,86.28681374,5.933974862,Unclassified
8947-12701,25.53184032,18.23514462,56.50815487,97.2546196,5.697051048,Unclassified
8947-12702,123.8673019,212.5313263,171.3335457,695.4346771,42.30657387,SFG
8947-12703,42.93714237,10.56459212,49.90695477,45.61843109,3.29214704,Unclassified
8947-12704,84.66134453,45.60584021,209.6417961,153.1731071,17.02320528,AGN
8947-12705,7.203242302,18.61331844,38.84469604,86.33724976,5.098445535,Unclassified
8947-1901,80.76139069,236.1149406,704.1716766,1375.035065,83.99635887,SFG
8947-1902,23.04027462,16.3766861,40.89593887,55.47668171,3.318429887,Unclassified
8947-3701,701.7731476,93.42549706,144.0601196,347.7109528,24.48140287,AGN
8947-3702,29.72426462,22.0251542,56.65046406,52.93427563,4.615561306,Unclassified
8947-3703,8.529263139,1.605776489,4.451223016,2.865371972,0.808427304,Passive
8947-3704,17.27267957,2.58546707,32.85073376,24.41427088,1.665241152,Passive
8947-6101,8.691926837,3.334346533,11.45644808,4.397412002,1.126725078,Passive
8947-6103,18.52881145,65.38061142,96.77371025,261.0621185,21.53959751,SFG
8947-6104,23.04866076,21.68962991,40.59773731,33.63607025,2.258972973,Passive
8947-9101,59.49106503,199.6820755,544.0367279,994.6407013,63.45366859,SFG
8947-9102,10.6626575,6.853474438,24.69357395,13.36148286,7.091249347,AGN
8948-12701,34.33480835,50.35168552,65.24873161,176.8791695,19.07362843,SFG
8948-12702,59.00037479,32.89978409,157.708786,88.4405365,5.310925364,Unclassified
8948-12703,15.89305091,72.41449738,85.49610138,252.5800858,18.19825792,SFG
8948-12704,165.1687508,91.59907532,443.425415,465.0796967,30.90069771,AGN
8948-12705,20.6574626,77.1746006,97.35378838,277.8103333,32.67950153,SFG
8948-1901,133.7260017,97.20596123,219.4984436,199.8238907,12.34963775,AGN
8948-1902,16.08705831,7.605794758,40.45826721,15.74307156,1.107345402,Passive
8948-3701,54.06870842,54.67152596,39.23274708,179.3895378,13.97165823,SFG
8948-3702,78.94531441,31.69458532,90.41222763,72.80269909,4.357500613,Unclassified
8948-3703,43.01104927,59.10896683,48.79146767,213.8299599,32.14052582,SFG
8948-3704,25.45302153,5.779719234,58.98126411,21.53584552,1.66020453,Passive
8948-6101,10.40037441,60.65640736,84.84023285,225.9089432,12.50130916,SFG
8948-6102,5.254712105,2.865516007,-4.959951878,3.075048745,0.315319419,Passive
8948-6103,65.739851,36.19247341,32.9171381,76.03251076,4.755103827,Unclassified
8948-6104,2.065771878,7.523428321,9.680710196,4.32621894,0.68675036,Passive
8948-9101,33.20195484,36.50950146,28.96229506,109.78339,23.84270668,SFG
8948-9102,1.459582448,12.11665599,4.005397161,5.251482328,0.517564595,Passive
8977-12701,8.997643709,13.13862491,37.94666862,67.55448341,4.246820569,Unclassified
8977-12702,24.3353281,33.52572441,29.28326941,103.782938,46.99913406,SFG
8977-12703,21.37941694,7.753834397,40.14237404,22.45235109,1.53420341,Passive
8977-12704,571.0869293,176.8788948,49.24387646,598.0024719,115.263443,SFG
8977-12705,15.04917431,15.95495296,6.467776537,40.28829861,5.532136023,Unclassified
8977-1901,22.52026749,7.394098341,6.232858062,26.68440008,15.18430829,SFG
8977-1902,4.30530411,4.349620908,1.732544363,4.320658088,0.537454352,Passive
8977-3701,6.492414355,9.066768408,5.400237799,7.973372817,0.552164517,Passive
8977-3702,12.62218348,8.090955734,5.014348825,3.542306821,0.890947938,Passive
8977-3703,20.91399574,3.7435776,23.35347652,13.77284718,0.839745849,Passive
8977-3704,1978.203552,1052.920258,543.3785858,3588.440308,218.4076042,SFG
8977-6101,14.36670065,11.39876413,33.62082863,31.05826807,1.862889051,Passive
8977-6102,11.33113599,32.12641573,45.6741991,116.1417122,12.37049127,SFG
8977-6103,19.24084139,15.72534943,57.24405193,60.37725925,22.55126572,AGN
8977-6104,29.02010059,101.577425,186.3462677,484.0483246,27.1934824,SFG
8977-9101,37.18363953,21.53200567,119.395359,70.95703793,8.554338932,AGN
8977-9102,61.71080399,192.3268013,360.3531265,926.3963318,50.75379562,SFG
8978-12701,7.430800796,11.24664593,23.65479946,57.4083519,6.252258301,SFG
8978-12702,12.4638536,21.73188639,55.91546249,113.4600086,14.16118431,SFG
8978-12703,27.55574894,32.35429096,25.47986317,104.4355736,23.98325968,SFG
8978-12704,20.537251,18.20416176,43.0457716,44.32456398,6.288823843,AGN
8978-12705,158.420723,115.6322994,397.8456421,431.9991455,39.39750671,AGN
8978-1901,54.35573006,16.2217947,31.90086794,50.3306675,2.982007742,Passive
8978-1902,26.55241728,8.516350746,19.62127662,18.62017608,1.152618527,Passive
8978-3701,91.59265518,409.6805878,880.6922455,1798.079651,124.4764957,SFG
8978-3702,31.52059412,12.23933929,50.45821095,29.82093763,1.818977326,Passive
8978-3703,58.17915821,18.8197841,85.28692436,67.40805244,3.845550179,Unclassified
8978-3704,39.73906994,28.38815784,84.546772,94.5261631,5.880128264,Unclassified
8978-6101,36.51265335,67.60017014,154.438488,264.6425018,14.41785502,SFG
8978-6102,19.02722359,15.79198503,85.68698311,95.60165405,5.635367393,Unclassified
8978-6103,43.187994,19.48349261,96.3710804,63.49379444,3.78484875,Unclassified
8978-6104,73.43421936,24.31776714,77.36393929,120.3041649,7.013558269,AGN
8978-9101,119.2908211,63.7191143,395.1439438,255.076561,14.80700564,AGN
8978-9102,9.751282215,7.720316887,19.86176491,19.08151627,1.902020991,Passive
8979-12701,15.24601364,7.147825956,36.23697281,22.81772757,20.00160027,AGN
8979-12702,5.518127203,5.349338382,1.775156304,2.712962069,0.282869976,Passive
8979-12703,10.26642346,13.66663456,8.071123242,42.07518101,4.712877035,Unclassified
8979-12704,25.83789825,18.05665461,16.51335653,17.32866224,1.733633002,Passive
8979-12705,12.04340935,1.115245521,21.52919245,20.22770309,1.698158026,Passive
8979-1901,84.66165733,31.7533029,27.11459017,57.65412712,3.630299568,Unclassified
8979-1902,26.32526255,70.71483612,148.738945,114.4870586,7.893178701,AGN
8979-3701,42.4534111,99.45308304,142.210186,413.9722214,25.09207964,SFG
8979-3702,35.12415123,37.35640478,147.6844292,172.8373451,20.518466,SFG
8979-3703,33.91354656,14.39986634,48.39404964,50.66437054,3.214106739,Unclassified
8979-3704,62.84731483,94.11432648,199.1867142,437.4816666,27.29561329,SFG
8979-6101,27.19902468,74.43444061,107.6982002,333.3445892,22.48547745,SFG
8979-6102,195.8635139,47.41095829,172.4343376,148.2728271,15.4983964,AGN
8979-6103,12.67136812,5.287913978,17.9680829,18.09331894,1.425680697,Passive
